"x","y","celltype","model"
563.2353,138.27942,"Stromal","ground truth"
755.9211,134.63815,"Malignant","ground truth"
824.39795,136.20409,"Malignant","ground truth"
854.05164,136.85806,"Malignant","ground truth"
1248.8468,138.2973,"Malignant","ground truth"
1557.7686,137.09091,"Malignant","ground truth"
1723.0161,136.7742,"Malignant","ground truth"
1824.8909,138.2,"Malignant","ground truth"
1842.0319,142.79617,"Malignant","ground truth"
5858.5117,135.93024,"DC_Mast","ground truth"
7211.671,133.56834,"Stromal","ground truth"
268.17075,139.2439,"Stromal","ground truth"
747.53534,139.85858,"Malignant","ground truth"
774.26,137.8,"Malignant","ground truth"
801.6489,143.87234,"Malignant","ground truth"
1302.5294,138.42647,"Malignant","ground truth"
1435.4286,138.03572,"Malignant","ground truth"
1592.4445,138.73148,"Malignant","ground truth"
2002.4576,137.50847,"Malignant","ground truth"
5730.9287,137.17857,"T","ground truth"
5900.7446,137.85106,"T","ground truth"
7295.486,147.13062,"Malignant","ground truth"
240.41379,138.3793,"Malignant","ground truth"
411.71112,136.7,"T","ground truth"
580.12634,142.86316,"Myoepi","ground truth"
662.28,138.5,"Malignant","ground truth"
976.5974,137.76624,"Malignant","ground truth"
1254.3606,138.95082,"Malignant","ground truth"
1375.6666,139.4762,"Malignant","ground truth"
1411.081,140.76576,"Malignant","ground truth"
5749.2954,138.97728,"T","ground truth"
668.5238,139.4762,"Malignant","ground truth"
735.06757,139.48648,"Malignant","ground truth"
780.4654,138.63522,"Malignant","ground truth"
907.60126,141.13496,"Malignant","ground truth"
985.96875,138.4375,"Macrophage","ground truth"
1028.8318,141.16823,"Malignant","ground truth"
1457.3077,139.13846,"Malignant","ground truth"
1688.6351,141.56757,"Malignant","ground truth"
5823.036,140,"T","ground truth"
6571.837,135.77014,"Stromal","ground truth"
7266.3794,139.56897,"T","ground truth"
364.78262,143.86166,"Stromal","ground truth"
705.6533,142.26888,"Malignant","ground truth"
913.4426,140.83606,"Malignant","ground truth"
1703.6392,143.24742,"Malignant","ground truth"
1730.909,142.28282,"Malignant","ground truth"
5718.7036,141.01852,"Macrophage","ground truth"
6199.8555,138.53355,"Stromal","ground truth"
591.6943,143.4715,"Malignant","ground truth"
641.20966,140.98387,"Malignant","ground truth"
680.26044,145.73958,"Malignant","ground truth"
839.8571,142.24286,"Malignant","ground truth"
1139.1384,143.18462,"Stromal","ground truth"
1260.7661,146.20967,"Malignant","ground truth"
1284.3048,142.69524,"Malignant","ground truth"
1428.2742,146.94624,"Malignant","ground truth"
5789.885,141.5,"T","ground truth"
5852.4634,141.12195,"Macrophage","ground truth"
321.92798,148.97034,"Malignant","ground truth"
385.60526,141.42105,"T","ground truth"
765.7925,144.09435,"Malignant","ground truth"
951.1421,145.02185,"Malignant","ground truth"
1124.5,142.5,"T","ground truth"
1293.5443,142.97469,"Malignant","ground truth"
1337.9286,142.04762,"T","ground truth"
1575.4354,142.33871,"Malignant","ground truth"
5613.8477,141.56522,"T","ground truth"
5877.149,143.57446,"T","ground truth"
6070.9487,141.66667,"T","ground truth"
6626.5693,142.86902,"Stromal","ground truth"
305.65735,145.86014,"Malignant","ground truth"
347.9618,142.82802,"Macrophage","ground truth"
899.0741,143.94444,"Malignant","ground truth"
940.1539,142.35898,"Malignant","ground truth"
1483.8474,143.33899,"Malignant","ground truth"
1518.9836,147.40984,"Macrophage","ground truth"
1769.8951,145.96774,"Malignant","ground truth"
5897.353,143.23529,"Macrophage","ground truth"
259.8901,144.68132,"Stromal","ground truth"
600.0635,146.12698,"Malignant","ground truth"
966.8482,143.03572,"Malignant","ground truth"
1040.3334,143.90277,"Myoepi","ground truth"
1587.7433,144.71622,"Malignant","ground truth"
1818.9054,146.01352,"Malignant","ground truth"
2066.8572,145.31429,"Malignant","ground truth"
5866.1963,144.5,"T","ground truth"
7496.62,145.90936,"Stromal","ground truth"
32.42647,149.60294,"Stromal","ground truth"
217.09023,146.28572,"Malignant","ground truth"
379.1746,146.74603,"Macrophage","ground truth"
859.99585,145.42084,"Malignant","ground truth"
1601.5161,147.07527,"Malignant","ground truth"
1607.9794,150.69655,"Malignant","ground truth"
20.253334,147.45334,"Malignant","ground truth"
334.25687,147.30275,"Malignant","ground truth"
1443.8274,146.22302,"Malignant","ground truth"
1460.165,147.41748,"Malignant","ground truth"
5777.8613,146.83333,"T","ground truth"
5820.2393,146.52174,"T","ground truth"
7167.987,146.73334,"Stromal","ground truth"
642.35236,149.12381,"Malignant","ground truth"
828.7349,146.51205,"Malignant","ground truth"
1402.2909,147.18182,"Malignant","ground truth"
1472.6881,149.82568,"Malignant","ground truth"
5902.9863,147.98611,"Plasma","ground truth"
7291.391,148.78181,"Malignant","ground truth"
7361.5195,150.12993,"Stromal","ground truth"
288.52222,151.06667,"Malignant","ground truth"
684.25,149.71297,"Malignant","ground truth"
920.10333,148.45041,"Malignant","ground truth"
1115.9608,148.62746,"T","ground truth"
1177.6154,148.42308,"Macrophage","ground truth"
1711.4,149.29474,"Malignant","ground truth"
5836.035,148.17545,"T","ground truth"
5942.729,149.55933,"T","ground truth"
5987.3774,149.16982,"Plasma","ground truth"
6072.4053,147.1892,"Macrophage","ground truth"
729.2135,150.6854,"Malignant","ground truth"
784.4032,147.82259,"Malignant","ground truth"
1453.6364,153.68182,"Malignant","ground truth"
1572.3115,151.39345,"Malignant","ground truth"
1825.1082,151.21622,"Malignant","ground truth"
5656.1753,149.5614,"T","ground truth"
249.55312,146.70695,"Stromal","ground truth"
898.7012,150.27586,"Malignant","ground truth"
1591.8572,151.60715,"Malignant","ground truth"
1722.0972,151.65277,"Malignant","ground truth"
1780.7037,151.74074,"Malignant","ground truth"
1792.5593,151.54237,"T","ground truth"
5747.053,151.48,"T","ground truth"
5844.222,149.66667,"Macrophage","ground truth"
621.7944,153.54205,"Malignant","ground truth"
833.7368,152.6015,"Malignant","ground truth"
5299.2627,154.34746,"Malignant","ground truth"
5695.136,150.90909,"T","ground truth"
5754.4136,150.72414,"T","ground truth"
5763.469,151.57143,"T","ground truth"
5807.9766,151.39536,"B","ground truth"
5893.5073,152.56522,"DC_Mast","ground truth"
6019.178,153.65753,"Stromal","ground truth"
365.45615,152.80702,"Stromal","ground truth"
746.37726,151.04192,"Malignant","ground truth"
756.6377,150.63768,"Malignant","ground truth"
849.435,155.33183,"Malignant","ground truth"
1028.3036,153.48215,"Malignant","ground truth"
1038.4725,153.72528,"Myoepi","ground truth"
1661.6934,153.16,"Malignant","ground truth"
5773.051,152.84746,"T","ground truth"
5824.472,152.05556,"T","ground truth"
7451.5825,154.13736,"Stromal","ground truth"
201.47945,152.24658,"Malignant","ground truth"
712.6263,155.09091,"Malignant","ground truth"
794.6591,155.11818,"Malignant","ground truth"
1008.36096,151.16568,"Malignant","ground truth"
1736.3832,155.6729,"Malignant","ground truth"
5712.125,155.45833,"T","ground truth"
5794.86,152.8,"T","ground truth"
7304.101,155.11392,"Malignant","ground truth"
297.11926,155.29358,"Malignant","ground truth"
314.22342,155.54256,"Malignant","ground truth"
672.203,158.28572,"Malignant","ground truth"
691.64703,156.625,"Malignant","ground truth"
699.95917,153.42857,"Malignant","ground truth"
954.4508,154.46721,"Malignant","ground truth"
1562.1025,156.20512,"Malignant","ground truth"
5946.263,155,"B","ground truth"
7353.4473,156.7807,"Stromal","ground truth"
7429.308,157.96198,"Stromal","ground truth"
267.67114,157.65771,"Stromal","ground truth"
912.4032,155.48387,"Malignant","ground truth"
1018.7717,156.36957,"Malignant","ground truth"
1150.3405,156.73404,"T","ground truth"
1264.2921,156.77528,"Malignant","ground truth"
1319.0526,158.80263,"Malignant","ground truth"
1347.2771,156.57831,"Stromal","ground truth"
1468.4762,154.66667,"Macrophage","ground truth"
1617.9445,154.83333,"Malignant","ground truth"
1671.6167,158.87222,"Malignant","ground truth"
1745.9166,155.1,"Malignant","ground truth"
1805.8029,156.04225,"Malignant","ground truth"
5413.15,156.725,"Malignant","ground truth"
5738.4287,158.21428,"B","ground truth"
5788.0425,155.7234,"T","ground truth"
5870.5083,156.29507,"T","ground truth"
6895.3877,157.66939,"Stromal","ground truth"
209.39209,158.85252,"Malignant","ground truth"
239.61458,156.70833,"Stromal","ground truth"
773.93866,155.8349,"Malignant","ground truth"
784.86365,156.5,"Malignant","ground truth"
865.785,158.01076,"Malignant","ground truth"
933.55804,161.86607,"Malignant","ground truth"
943.25977,157.23376,"Malignant","ground truth"
1573.9562,158.54015,"Malignant","ground truth"
1652.625,156.79688,"Malignant","ground truth"
1696.9921,159.2126,"Malignant","ground truth"
5653.694,156.87755,"T","ground truth"
5845.7144,156.38776,"T","ground truth"
7447.7373,164.93297,"Stromal","ground truth"
561.7816,158.22989,"Stromal","ground truth"
892.53845,157.16924,"Malignant","ground truth"
1775.7288,158.54237,"Malignant","ground truth"
2102.8135,158.86441,"Malignant","ground truth"
7316.4175,157.08235,"Malignant","ground truth"
20.827587,156.82759,"Malignant","ground truth"
361.57812,156.9375,"Malignant","ground truth"
616.30884,160.55882,"Malignant","ground truth"
705.2645,163.0582,"Malignant","ground truth"
1422.3827,157.91357,"Malignant","ground truth"
5721.5,158.3158,"T","ground truth"
5807.38,157.9,"T","ground truth"
29.152174,159.36957,"Malignant","ground truth"
443.19446,160.29167,"Plasma","ground truth"
754.7986,160.66907,"Malignant","ground truth"
836.54443,159.63333,"Malignant","ground truth"
1276.5033,163.48993,"Malignant","ground truth"
1437.2858,158.47058,"Malignant","ground truth"
1593.5975,160.89308,"Malignant","ground truth"
1724.0984,161.66394,"Malignant","ground truth"
1983.5,160.9342,"Myoepi","ground truth"
5750.35,158.8,"T","ground truth"
5853.9414,159.15686,"T","ground truth"
254.91925,162.7764,"Stromal","ground truth"
777.7059,161.03922,"Malignant","ground truth"
900.0732,160.41463,"Malignant","ground truth"
1461.5493,160.80281,"Malignant","ground truth"
1609.7755,159.46939,"Malignant","ground truth"
2060.5967,165.99193,"Myoepi","ground truth"
5553.521,160.125,"Macrophage","ground truth"
194.7922,162.2987,"Malignant","ground truth"
601.7308,159.11058,"Myoepi","ground truth"
661.32587,162.88763,"Malignant","ground truth"
821.8,160.59,"Malignant","ground truth"
1248.2727,161.89091,"Malignant","ground truth"
1446.2389,164.67256,"Malignant","ground truth"
1471.1428,160.62857,"Malignant","ground truth"
1530.071,167.91124,"Malignant","ground truth"
1712.5454,161.5,"Malignant","ground truth"
1784.0654,164.41121,"Malignant","ground truth"
5611.019,161.4151,"T","ground truth"
5697.8354,163.0137,"DC_Mast","ground truth"
5798.902,161.7255,"T","ground truth"
6560.458,164.14581,"Stromal","ground truth"
7415,161.41748,"DC_Mast","ground truth"
280.60345,162.22414,"Malignant","ground truth"
355.451,162.31372,"Malignant","ground truth"
409.65494,163.4377,"Macrophage","ground truth"
738.0682,161.40341,"Malignant","ground truth"
910.89526,162.02856,"Malignant","ground truth"
1076.0807,162.7742,"Stromal","ground truth"
1328.1149,167.14189,"Malignant","ground truth"
1561.9929,166.01419,"Malignant","ground truth"
1647.0087,165.33621,"Malignant","ground truth"
7468.0195,168.05339,"Macrophage","ground truth"
24.283333,164.9,"Malignant","ground truth"
57.203884,167.26213,"Malignant","ground truth"
720.2449,162.10204,"Malignant","ground truth"
784.825,162.7,"Malignant","ground truth"
874.2707,166.3315,"Malignant","ground truth"
5649.9106,164.69643,"T","ground truth"
5836.4917,164.4754,"T","ground truth"
7319.8,163.76,"Malignant","ground truth"
306.6154,165.38461,"Malignant","ground truth"
321.2449,164.43878,"Malignant","ground truth"
625.75,162.875,"Malignant","ground truth"
688.375,165.1827,"Malignant","ground truth"
1010.3798,165.41086,"Myoepi","ground truth"
1031.776,164.208,"Myoepi","ground truth"
1256.4835,167.07692,"Malignant","ground truth"
1693.4044,168.77942,"Malignant","ground truth"
1748.7356,165.19661,"Malignant","ground truth"
5780.96,165.08,"T","ground truth"
5843.3667,163.26666,"T","ground truth"
5970.778,164.44444,"B","ground truth"
6720.196,160.83916,"T","ground truth"
7265.9575,164.96808,"Malignant","ground truth"
7310.1724,164.84483,"Malignant","ground truth"
51.836735,165.48979,"Malignant","ground truth"
81.14445,168.13333,"Malignant","ground truth"
296.47562,167.10976,"Malignant","ground truth"
897.41425,169.58159,"Malignant","ground truth"
1365.85,167.72812,"Stromal","ground truth"
5862.5557,166.12962,"T","ground truth"
261.19745,168.92357,"Malignant","ground truth"
680.4203,166.62318,"Malignant","ground truth"
918.7313,166.61194,"Malignant","ground truth"
1632.2278,173.1065,"Malignant","ground truth"
1761.1613,169.64516,"Malignant","ground truth"
1818.1205,168.16867,"Malignant","ground truth"
5352.149,167.85106,"Malignant","ground truth"
5528.558,165.44186,"Macrophage","ground truth"
5708.778,166.77777,"T","ground truth"
5719.577,167.6923,"T","ground truth"
5740.216,166.92157,"T","ground truth"
6042.5615,167.17545,"B","ground truth"
6228.6636,164.72414,"T","ground truth"
7251.569,166.42157,"Malignant","ground truth"
189,167.45946,"Malignant","ground truth"
585.0351,168.1579,"Stromal","ground truth"
620.43567,167.81187,"Malignant","ground truth"
730.82355,167.69118,"Malignant","ground truth"
795.9865,170.34459,"Malignant","ground truth"
831.17645,167.2304,"Malignant","ground truth"
855.832,168.44,"Malignant","ground truth"
1457.5126,169.56302,"Malignant","ground truth"
1478.0771,172.02574,"Malignant","ground truth"
1682.6935,171.39417,"Malignant","ground truth"
5587.115,167.98718,"T","ground truth"
7155.0835,167.25,"Stromal","ground truth"
7232.3203,170.4336,"Stromal","ground truth"
350.33334,170.53206,"Malignant","ground truth"
950.9425,168.14943,"Malignant","ground truth"
1147.8142,170.68141,"Stromal","ground truth"
1291.4095,172.98404,"Malignant","ground truth"
1363.0292,170.65048,"Malignant","ground truth"
1582.0878,170.14635,"Malignant","ground truth"
1666.5658,169.4342,"Malignant","ground truth"
1700.9482,168.77586,"Malignant","ground truth"
5442.964,170.40964,"Malignant","ground truth"
5686.635,169.01923,"T","ground truth"
5726.4707,168.03922,"T","ground truth"
5752.098,168,"T","ground truth"
5791.2544,168.21819,"T","ground truth"
6016.9443,168.7963,"T","ground truth"
45.82353,173.08403,"Malignant","ground truth"
225.65517,174.36781,"Macrophage","ground truth"
275.0707,170.70708,"Malignant","ground truth"
976.80206,168.65625,"Malignant","ground truth"
1346.9271,171.76822,"Malignant","ground truth"
1773.7887,170.30986,"Malignant","ground truth"
5518.983,169.18965,"Macrophage","ground truth"
5799.2793,168.46512,"T","ground truth"
5910.367,170.14285,"B","ground truth"
7421.6226,169.86792,"Macrophage","ground truth"
284.41666,170.23334,"Malignant","ground truth"
423.7931,174.54597,"Stromal","ground truth"
608.525,169.525,"Malignant","ground truth"
671.7143,173.30827,"Malignant","ground truth"
929.48834,169.7907,"Malignant","ground truth"
997.5738,169.5082,"Myoepi","ground truth"
1404.4103,169.46153,"Stromal","ground truth"
1956.1122,174.07477,"Macrophage","ground truth"
5593.1724,170.44827,"T","ground truth"
5904.1665,171.2381,"T","ground truth"
6625.4585,173.5415,"Macrophage","ground truth"
7303.1807,172.14285,"Malignant","ground truth"
7413.5596,169.75,"Macrophage","ground truth"
149.10959,172.43835,"Macrophage","ground truth"
638.5692,171.49231,"Malignant","ground truth"
884.9035,171.05263,"Malignant","ground truth"
1160.3191,170.91489,"T","ground truth"
1207.7593,171.46297,"T","ground truth"
1283.5143,171.02856,"Malignant","ground truth"
1600.4642,173.02777,"Malignant","ground truth"
5431.143,172.01785,"Malignant","ground truth"
5732.46,171.74,"T","ground truth"
5759.154,172.53847,"T","ground truth"
5827.9575,171.46808,"T","ground truth"
5887.237,170.52632,"Macrophage","ground truth"
5935.155,173.16902,"B","ground truth"
5964.76,172.34,"B","ground truth"
6108.5674,172.33194,"T","ground truth"
6255.8354,170.56711,"Macrophage","ground truth"
6609.899,169.45488,"Stromal","ground truth"
7121.517,174.58427,"T","ground truth"
407.7073,172.14635,"Malignant","ground truth"
1141.3016,170.38095,"T","ground truth"
1445.7646,171.41176,"Malignant","ground truth"
2028.7887,173.1831,"Malignant","ground truth"
5627.7554,172.31111,"Macrophage","ground truth"
5865.114,176.95454,"Macrophage","ground truth"
169.20276,173.58525,"Stromal","ground truth"
240.20312,174.5625,"Malignant","ground truth"
328.26562,172.94531,"Stromal","ground truth"
744.44,171.6,"Malignant","ground truth"
