"","corr","gene","n","type","model","sample"
"761",0.361400893634697,"S100A8","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"762",0.66802422191006,"DSP","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"763",0.497642294868711,"POSTN","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"764",0.313413581620515,"KRT5","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"765",0.653127855391761,"AR","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"766",0.389561371227629,"CEACAM6","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"767",0.463225197513625,"SERPINA3","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"768",0.469386350735833,"ESR1","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"769",0.474990490223527,"SFRP1","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"770",0.576267020402181,"JUP","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"771",0.609540523366274,"CD9","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"772",0.0701530446629527,"MMP1","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"773",0.805575556424917,"ERBB2","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"774",0.422472061211897,"AKR1C1","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"775",0.447490417477355,"ALDH1A3","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"776",0.651687044375488,"TRAF4","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"777",0.418637100771675,"TOP2A","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"778",0.572106584491132,"AQP3","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"779",0.52045316697185,"DSC2","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"780",0.59580258750818,"SLC5A6","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"781",0.554651587650236,"SQLE","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"782",0.216057051917104,"KRT23","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"783",0.755223370369507,"TPD52","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"784",0.371055004602712,"SDC4","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"785",0.264040044518076,"SFRP4","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"786",0.594077679622025,"RUNX1","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"787",0.636041987210368,"MDM2","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"788",0.659904376271175,"ENAH","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"789",0.624538048702454,"KRT8","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"790",0.363464026801623,"LYZ","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"981",0.794218371734951,"ABCC11","top_20","svg","+avgexp, +cell type, +neighbourhood (final model)","breast_sample2"
"982",0.623129993652039,"MYBPC1","top_20","svg","+avgexp, +cell type, +neighbourhood (final model)","breast_sample2"
"983",0.777672055159374,"FOXA1","top_20","svg","+avgexp, +cell type, +neighbourhood (final model)","breast_sample2"
"984",0.0839449169350095,"OPRPN","top_20","svg","+avgexp, +cell type, +neighbourhood (final model)","breast_sample2"
"985",0.807658839663666,"SERHL2","top_20","svg","+avgexp, +cell type, +neighbourhood (final model)","breast_sample2"
"986",0.747675426670839,"FASN","top_20","svg","+avgexp, +cell type, +neighbourhood (final model)","breast_sample2"
"987",0.575017402884655,"MUC6","top_20","svg","+avgexp, +cell type, +neighbourhood (final model)","breast_sample2"
"988",0.767490439637515,"CDH1","top_20","svg","+avgexp, +cell type, +neighbourhood (final model)","breast_sample2"
"989",0.491627851717201,"MYH11","top_20","svg","+avgexp, +cell type, +neighbourhood (final model)","breast_sample2"
"990",0.734470773643864,"TACSTD2","top_20","svg","+avgexp, +cell type, +neighbourhood (final model)","breast_sample2"
"991",0.665125849989452,"TFAP2A","top_20","svg","+avgexp, +cell type, +neighbourhood (final model)","breast_sample2"
"992",0.738367711644369,"MLPH","top_20","svg","+avgexp, +cell type, +neighbourhood (final model)","breast_sample2"
"993",0.773230777646976,"EPCAM","top_20","svg","+avgexp, +cell type, +neighbourhood (final model)","breast_sample2"
"994",0.688855315207251,"LYPD3","top_20","svg","+avgexp, +cell type, +neighbourhood (final model)","breast_sample2"
"995",0.754568157084517,"KRT7","top_20","svg","+avgexp, +cell type, +neighbourhood (final model)","breast_sample2"
"996",0.704552252843703,"SCD","top_20","svg","+avgexp, +cell type, +neighbourhood (final model)","breast_sample2"
"997",0.368827031923389,"PIGR","top_20","svg","+avgexp, +cell type, +neighbourhood (final model)","breast_sample2"
"998",0.49705595622825,"KRT14","top_20","svg","+avgexp, +cell type, +neighbourhood (final model)","breast_sample2"
"999",0.60980010707047,"ANKRD30A","top_20","svg","+avgexp, +cell type, +neighbourhood (final model)","breast_sample2"
"1000",0.461116432473278,"PTN","top_20","svg","+avgexp, +cell type, +neighbourhood (final model)","breast_sample2"
"1021",0.794218371734951,"ABCC11","top_50","svg","+avgexp, +cell type, +neighbourhood (final model)","breast_sample2"
"1022",0.623129993652039,"MYBPC1","top_50","svg","+avgexp, +cell type, +neighbourhood (final model)","breast_sample2"
"1023",0.777672055159374,"FOXA1","top_50","svg","+avgexp, +cell type, +neighbourhood (final model)","breast_sample2"
"1024",0.0839449169350095,"OPRPN","top_50","svg","+avgexp, +cell type, +neighbourhood (final model)","breast_sample2"
"1025",0.807658839663666,"SERHL2","top_50","svg","+avgexp, +cell type, +neighbourhood (final model)","breast_sample2"
"1026",0.747675426670839,"FASN","top_50","svg","+avgexp, +cell type, +neighbourhood (final model)","breast_sample2"
"1027",0.575017402884655,"MUC6","top_50","svg","+avgexp, +cell type, +neighbourhood (final model)","breast_sample2"
"1028",0.767490439637515,"CDH1","top_50","svg","+avgexp, +cell type, +neighbourhood (final model)","breast_sample2"
"1029",0.491627851717201,"MYH11","top_50","svg","+avgexp, +cell type, +neighbourhood (final model)","breast_sample2"
"1030",0.734470773643864,"TACSTD2","top_50","svg","+avgexp, +cell type, +neighbourhood (final model)","breast_sample2"
"1031",0.665125849989452,"TFAP2A","top_50","svg","+avgexp, +cell type, +neighbourhood (final model)","breast_sample2"
"1032",0.738367711644369,"MLPH","top_50","svg","+avgexp, +cell type, +neighbourhood (final model)","breast_sample2"
