"","x_cord","y_cord","group_broad_type"
"cell58404",232.62163,1798.919,"DC_Mast"
"cell58405",339.9365,1798.0793,"Stromal"
"cell58406",630.8148,1800.2778,"Macrophage"
"cell58407",30.114624,1803.4744,"Malignant"
"cell58409",210.45782,1802.8674,"Stromal"
"cell58410",220.91463,1800.9025,"T"
"cell58411",264.71698,1800.5094,"T"
"cell58412",301.3095,1799.6904,"T"
"cell58413",439.23837,1802.1976,"Stromal"
"cell58416",321.26135,1804.466,"T"
"cell58422",235.85228,1803.784,"Stromal"
"cell58426",227.47368,1804.2894,"T"
"cell58429",104.95556,1808.7185,"Malignant"
"cell58432",513.3523,1803.9773,"T"
"cell58433",141,1807.7555,"Malignant"
"cell58434",616.7973,1805.7972,"T"
"cell58438",466.50723,1805.1014,"Macrophage"
"cell58439",76.34965,1809.007,"Malignant"
"cell58446",252.05263,1807.2894,"T"
"cell58448",127.07927,1811.8658,"Malignant"
"cell58449",444.8846,1809.1154,"Stromal"
"cell58450",524,1806.6428,"T"
"cell58451",312.5,1807.7858,"T"
"cell58453",298.2787,1809.9508,"T"
"cell58456",491.27692,1807.1846,"T"
"cell58459",535.9167,1809.25,"T"
"cell58460",52.33051,1811.7119,"Malignant"
"cell58461",591.55554,1809.6349,"T"
"cell58470",454.5532,1812.2554,"T"
"cell58471",91.52402,1817.5327,"Malignant"
"cell58472",379.07327,1810.1768,"Malignant"
"cell58473",419.74545,1812.509,"T"
"cell58474",147.79507,1814.7787,"Malignant"
"cell58475",159.13979,1812.8173,"Malignant"
"cell58479",221.2027,1812.3243,"Macrophage"
"cell58484",499.55554,1810.8766,"T"
"cell58485",303.22,1814.38,"T"
"cell58487",39.02941,1815.9854,"Malignant"
"cell58489",333.2985,1815.6716,"Malignant"
"cell58491",489.25,1814.9546,"T"
"cell58493",241,1816,"T"
"cell58494",541.6539,1815.5577,"T"
"cell58498",328.1647,1819.3412,"T"
"cell58500",135.97469,1820,"Malignant"
"cell58501",309.79364,1819.7778,"T"
"cell58502",68.27586,1820.9606,"Malignant"
"cell58504",344.74,1821.4133,"Malignant"
"cell58505",298.6316,1818.8596,"T"
"cell58506",567.2373,1820.5424,"Stromal"
"cell58509",80.45,1822.75,"Malignant"
"cell58510",114.47727,1822.159,"Malignant"
"cell58511",411.75,1819.625,"T"
"cell58512",554.50684,1821.7397,"Stromal"
"cell58514",315.71112,1821.1333,"T"
"cell58516",399.46848,1818.2343,"Stromal"
"cell58517",479.69232,1821.9487,"T"
"cell58518",380.17828,1825.3876,"Stromal"
"cell58519",101.20642,1825.523,"Malignant"
"cell58520",440.21176,1823.4117,"T"
"cell58521",517.6,1822.4667,"T"
"cell58522",283.15942,1824.2754,"T"
"cell58524",56.287804,1822.9951,"Malignant"
"cell58525",128.49411,1826.7412,"Malignant"
"cell58526",269.27274,1823.8909,"T"
"cell58527",387.20715,1819.8071,"Stromal"
"cell58529",179.33803,1824.7747,"Macrophage"
"cell58530",370.765,1826.5847,"Malignant"
"cell58532",292.575,1825.375,"T"
"cell58534",612.2,1827.91,"Stromal"
"cell58537",458.6344,1829.0537,"T"
"cell58538",161.91837,1828.4286,"Stromal"
"cell58539",344.4,1829.2307,"Stromal"
"cell58540",533.83167,1824.302,"Stromal"
"cell58543",470.8857,1825.7572,"T"
"cell58545",140.90909,1826.2078,"Malignant"
"cell58546",157.54546,1825.4546,"Stromal"
"cell58548",305.13208,1825.8679,"T"
"cell58551",228.48648,1828.0405,"T"
"cell58552",239.7234,1827.4681,"T"
"cell58554",485.625,1828.025,"T"
"cell58555",548.5146,1829.4307,"Stromal"
"cell58556",571.871,1832.871,"Malignant"
"cell58558",221.32912,1830.481,"Macrophage"
"cell58559",391.7436,1826.141,"Stromal"
"cell58563",463.4375,1829.0625,"T"
"cell58564",110,1829.9062,"Malignant"
"cell58565",636.05066,1832.4304,"T"
"cell58568",490.58536,1830.7805,"T"
"cell58571",83.105576,1836.3666,"Malignant"
"cell58572",300.30188,1831.9246,"T"
"cell58575",427.58066,1832.4517,"T"
"cell58576",582.1957,1832.5217,"Malignant"
"cell58577",466.1695,1833.7966,"T"
"cell58579",151.76569,1829.0251,"Stromal"
"cell58580",444.38635,1834.1818,"T"
"cell58582",294.07144,1834.9048,"T"
"cell58586",598.8447,1839.2765,"Malignant"
"cell58588",350.45312,1836.6094,"Stromal"
"cell58590",112.96471,1839.3912,"Malignant"
"cell58591",388.55405,1834.973,"Macrophage"
"cell58595",495.55225,1838.2239,"Macrophage"
"cell58599",272.9737,1836.3158,"Plasma"
"cell58600",526.35486,1834.7742,"T"
"cell58601",615.7019,1841.8413,"Malignant"
"cell58603",215.32353,1837.5294,"T"
"cell58604",457.9189,1840.0181,"Macrophage"
"cell58605",628.38806,1838.8209,"Malignant"
"cell58606",287.2973,1837.8918,"T"
"cell58607",316.67288,1837.4299,"T"
"cell58608",304.57812,1839.8281,"T"
"cell58611",281.45,1839.25,"Plasma"
"cell58612",312.48935,1840.6595,"DC_Mast"
"cell58613",260.1875,1839.9584,"T"
"cell58615",34.050507,1842.6465,"Malignant"
"cell58616",501.14285,1843.1786,"Stromal"
"cell58617",133.83759,1839.9841,"Malignant"
"cell58618",512.9747,1841.6202,"Macrophage"
"cell58620",210.81395,1842.3256,"T"
"cell58624",369.65518,1842.0518,"T"
"cell58625",474.5098,1842.6863,"T"
"cell58628",296.23077,1842.0385,"T"
"cell58633",544.1404,1844.8479,"Malignant"
"cell58635",376.25455,1843.9454,"T"
"cell58636",345.8624,1843.6697,"T"
"cell58638",566.65106,1844.1702,"Malignant"
"cell58641",587.4828,1853.1003,"Malignant"
"cell58643",329.0658,1846.6184,"Stromal"
"cell58647",636.1863,1847.9608,"Malignant"
"cell58648",520.6589,1849.444,"Macrophage"
"cell58649",18.342413,1848.1868,"Malignant"
"cell58650",80.2638,1849.7975,"Malignant"
"cell58651",365.5102,1848.1224,"T"
"cell58653",201.57692,1848.6154,"T"
"cell58654",406.86667,1849.6,"T"
"cell58658",353.70493,1850.5245,"Stromal"
"cell58660",308.5476,1849.2142,"T"
"cell58661",278.03333,1849.7667,"T"
"cell58663",119.94118,1851.1985,"Malignant"
"cell58665",341.19565,1851.1957,"T"
"cell58672",138.46378,1852.3188,"Stromal"
"cell58674",213.13043,1853,"T"
"cell58675",322.4717,1852.3868,"T"
"cell58678",374.11322,1852.8113,"T"
"cell58679",96.784256,1859.1371,"Stromal"
"cell58680",252.85,1855.23,"T"
"cell58681",385.93332,1852.9333,"T"
"cell58686",533.8551,1861.8986,"Malignant"
"cell58688",606.2297,1856.9856,"Malignant"
"cell58689",438.62564,1855.1589,"Stromal"
"cell58694",546.80066,1862.5051,"Malignant"
"cell58695",424.5,1856.2963,"T"
"cell58698",127.350426,1857.2393,"Stromal"
"cell58699",577.82355,1861.4202,"Malignant"
"cell58700",317.82,1858.36,"Macrophage"
"cell58701",638.70105,1857.7834,"Malignant"
"cell58702",381.17776,1858.4,"T"
"cell58703",388.45,1857.525,"Macrophage"
"cell58706",370.07144,1858.1904,"T"
"cell58707",525.5795,1860.8977,"Malignant"
"cell58711",487.9759,1859.506,"Stromal"
"cell58713",516.89,1859.23,"Macrophage"
"cell58714",413.3158,1860.193,"T"
"cell58717",82.98624,1863.0688,"Malignant"
"cell58718",395.37256,1859.4509,"T"
"cell58720",24.09756,1863.5244,"Malignant"
"cell58721",284.3256,1859.2325,"DC_Mast"
"cell58722",632.5748,1866.0779,"Malignant"
"cell58723",111.613335,1861.4133,"Myoepi"
"cell58724",273.72726,1861,"DC_Mast"
"cell58725",299.79544,1861.3636,"T"
"cell58726",481.08286,1865.8757,"Malignant"
"cell58728",334,1862.6207,"T"
"cell58729",467.44025,1866.3177,"Stromal"
"cell58730",189.6923,1865.2693,"Stromal"
"cell58731",157.3952,1866.9341,"Stromal"
"cell58732",202.28302,1864.9056,"B"
"cell58733",569.7811,1868.3992,"Malignant"
"cell58736",285.93478,1864.1449,"DC_Mast"
"cell58737",248.54546,1864.2122,"T"
"cell58739",152.13684,1865.7684,"Stromal"
"cell58741",261.18643,1865.8306,"Macrophage"
"cell58742",241.61905,1865.2142,"T"
"cell58743",352.57446,1864.8723,"T"
"cell58746",53.764153,1866.8208,"Stromal"
"cell58747",283.5532,1866.4468,"T"
"cell58748",298.34042,1865.8085,"Stromal"
"cell58749",402,1866.5,"T"
"cell58751",358.225,1866.775,"T"
"cell58755",129.52942,1866.9412,"Stromal"
"cell58758",35.145454,1866.1,"Malignant"
"cell58760",309.95557,1869.4,"Macrophage"
"cell58765",234.82857,1868.8,"T"
"cell58768",250.78432,1873.9509,"T"
"cell58769",378.34692,1869.8368,"B"
"cell58771",273.95386,1871.0769,"T"
"cell58772",370.68292,1869.6586,"T"
"cell58773",591.85144,1872.2572,"Malignant"
"cell58781",114.52273,1871.5568,"Stromal"
"cell58782",493.40894,1875.9108,"Malignant"
"cell58783",505.07562,1873.2101,"Malignant"
"cell58784",240.43243,1871.6757,"T"
"cell58785",224.6,1873.3667,"T"
"cell58789",542.5117,1878.263,"Malignant"
"cell58790",360.61404,1873.7018,"T"
"cell58793",563.02905,1878.814,"Malignant"
"cell58796",41.833332,1875.2372,"Malignant"
"cell58798",552.6356,1879.017,"Malignant"
"cell58802",183.82143,1874.7142,"Macrophage"
"cell58803",352.57144,1876.262,"T"
"cell58804",91.636,1875.26,"Stromal"
"cell58805",234.66667,1877.1818,"T"
"cell58806",237.77142,1882.0571,"T"
"cell58809",462.58252,1880.5243,"Stromal"
"cell58810",480.84137,1880.3173,"Malignant"
"cell58813",156.61702,1878.3829,"Plasma"
"cell58815",277.73267,1879.9208,"Stromal"
"cell58816",290.84482,1878.5518,"T"
"cell58817",357.0625,1879.7188,"T"
"cell58819",448.02197,1881.7583,"Stromal"
"cell58820",388.09616,1880.1538,"T"
"cell58821",419.55356,1880.9464,"Stromal"
"cell58823",362.53488,1879.9302,"T"
"cell58825",179.65306,1879.6531,"T"
"cell58826",319.14584,1880.8125,"T"
"cell58827",426.72,1880.34,"T"
"cell58829",59.056755,1880.7865,"Stromal"
"cell58830",372.64062,1880.9844,"T"
"cell58834",73.23256,1882.69,"Stromal"
"cell58836",202.13333,1881.5333,"Macrophage"
"cell58838",512.0616,1883.1611,"Malignant"
"cell58842",582.99097,1883.8558,"Malignant"
"cell58844",83.15151,1882.909,"Stromal"
"cell58845",212.56717,1884.3135,"T"
"cell58846",335.2,1884.5571,"T"
"cell58847",394.59183,1883.8163,"T"
"cell58849",173,1883.6666,"Plasma"
"cell58850",347.0465,1884.4419,"T"
"cell58851",496.4389,1889.7556,"Malignant"
"cell58852",122.34615,1889.6794,"Macrophage"
"cell58853",128.12675,1889.2817,"Stromal"
"cell58855",205.61905,1885.9524,"T"
"cell58856",241.15384,1886.6794,"Macrophage"
"cell58858",220.23077,1888.3539,"Macrophage"
"cell58860",42.60484,1886.7742,"Malignant"
"cell58862",431.16534,1891.063,"Stromal"
"cell58866",84.01755,1888.2456,"B"
"cell58867",352.51352,1888.2703,"T"
"cell58869",147.26315,1891.671,"Plasma"
"cell58871",339.56522,1889.8478,"T"
"cell58874",226.82927,1890.1951,"T"
"cell58875",446.83963,1895.2358,"Macrophage"
"cell58876",71.22481,1892.0775,"Stromal"
"cell58877",472.58963,1893.1321,"Malignant"
"cell58879",11.775281,1894.5618,"Stromal"
"cell58881",290.193,1891.2632,"T"
"cell58882",609.20734,1896.7537,"Malignant"
"cell58883",481.94827,1897.3362,"Malignant"
"cell58884",178.58333,1891.5834,"B"
"cell58885",569.0381,1891.4857,"Malignant"
"cell58888",421.33334,1892.9073,"T"
"cell58890",559.1361,1893.9468,"Macrophage"
"cell58891",134.24658,1893.4795,"T"
"cell58893",274,1893,"T"
"cell58896",259.14737,1897.3368,"Stromal"
"cell58900",167.57143,1896.9464,"T"
"cell58901",589.2072,1895.6666,"Malignant"
"cell58902",53.565216,1893.5652,"T"
"cell58903",305.73172,1894.9025,"B"
"cell58904",182.26471,1895.7646,"Macrophage"
"cell58906",329.92856,1895.6666,"T"
"cell58909",20.714285,1896.0549,"Malignant"
"cell58910",235.81133,1898.0189,"T"
"cell58911",116.51351,1897.2162,"Stromal"
"cell58918",340.18604,1898.5814,"B"
"cell58921",294.9403,1899.2538,"T"
"cell58923",589.17706,1903.4019,"Malignant"
"cell58924",36.021427,1897.8429,"Stromal"
"cell58925",191.53334,1897.6833,"B"
"cell58926",57.224136,1899.9656,"Macrophage"
"cell58927",320,1900,"T"
"cell58928",436.99384,1899.8025,"Stromal"
"cell58931",309.3784,1901.2162,"T"
"cell58932",111.82716,1902.7902,"Macrophage"
"cell58934",171.05263,1900.6578,"T"
"cell58936",503.17648,1898.2489,"Stromal"
"cell58939",392.94287,1901.6571,"Stromal"
"cell58940",68.21739,1900.674,"T"
"cell58941",345.82812,1902.125,"T"
"cell58943",160.27777,1901.8611,"T"
"cell58948",364.04254,1903.5745,"Macrophage"
"cell58952",422.97803,1905.7032,"T"
"cell58953",489.42188,1906.8438,"Malignant"
"cell58954",100.07143,1903.8096,"Macrophage"
"cell58955",564.736,1907.2299,"Malignant"
"cell58956",136.09836,1902.3771,"Macrophage"
"cell58957",231.08511,1904.0851,"T"
"cell58959",26.549618,1902.8778,"Macrophage"
"cell58960",519.8242,1902.8242,"Malignant"
"cell58962",175.7742,1901.8925,"T"
"cell58963",377.01257,1904.761,"Stromal"
"cell58966",236.18605,1907.1395,"T"
"cell58967",313.3793,1905.7931,"Plasma"
"cell58969",224.94286,1905.7715,"T"
"cell58972",151.41936,1907.8871,"Plasma"
"cell58973",544.0294,1907.9608,"Malignant"
"cell58975",287.96,1906.94,"Stromal"
"cell58976",452.23077,1907.1538,"Macrophage"
"cell58980",159.35898,1908.7179,"B"
"cell58982",165.3421,1909.5264,"T"
"cell58983",357.96225,1909.3585,"T"
"cell58984",530.0691,1909.1504,"Malignant"
"cell58986",507.45105,1909.6426,"Malignant"
"cell58988",218.55385,1911.6461,"Macrophage"
"cell58989",280.1111,1910.0834,"T"
"cell58990",389.51706,1912.2557,"Stromal"
"cell58991",227.22917,1911.4584,"T"
"cell58992",429.9853,1912.8604,"Stromal"
"cell58993",417.63266,1911.5103,"T"
"cell58995",552.46155,1915.2051,"Malignant"
"cell58996",626.4046,1917.6,"Malignant"
"cell58997",384.47726,1912.909,"Malignant"
"cell58999",174.57777,1913.5555,"T"
"cell59000",274.19446,1912.6389,"T"
"cell59003",334.69232,1913.5385,"T"
"cell59004",184.4,1913.5636,"T"
"cell59006",479.3923,1911.6384,"Stromal"
"cell59010",21.361702,1913.6595,"Stromal"
"cell59013",326.7857,1914.6666,"T"
"cell59014",565.37836,1917.5045,"Malignant"
"cell59015",256.10526,1914.7894,"T"
"cell59017",151.04878,1915.7073,"DC_Mast"
"cell59021",363.55264,1917.2106,"Stromal"
"cell59022",406.58426,1916.6293,"T"
"cell59025",304.5,1916.7059,"T"
"cell59026",465.13416,1918.7683,"Stromal"
"cell59028",142.12766,1916.0851,"T"
"cell59029",344.82257,1918.5,"T"
"cell59030",280.875,1917.325,"T"
"cell59031",237.5,1920.0975,"Malignant"
"cell59032",311.3509,1916.6842,"T"
"cell59033",396.31033,1917.5172,"T"
"cell59036",276.35645,1921.3564,"T"
"cell59037",525.61536,1923.1282,"Malignant"
"cell59040",352.1,1919.575,"T"
"cell59041",422.70908,1921.8727,"Macrophage"
"cell59042",502.0353,1921.6824,"Malignant"
"cell59043",188.01888,1918.566,"T"
"cell59044",229.82123,1926.5922,"Plasma"
"cell59045",322.1143,1919.1143,"T"
"cell59046",250.48,1919.56,"T"
"cell59049",170.80487,1920.6586,"T"
"cell59050",289.65656,1921.8889,"T"
"cell59056",393.7436,1922.3334,"T"
"cell59057",446.6216,1920.919,"Macrophage"
"cell59059",545.3226,1924.8978,"Malignant"
"cell59060",122.92308,1920.9615,"T"
"cell59062",308.03125,1922.25,"T"
"cell59065",139.92,1922.02,"T"
"cell59066",317.3617,1923.2766,"T"
"cell59070",256.07144,1923.738,"T"
"cell59071",157.2,1921.6125,"T"
"cell59072",386.2658,1925.9747,"T"
"cell59074",589.6361,1925.7478,"Malignant"
"cell59076",571.5838,1927.3815,"Malignant"
"cell59079",561.0952,1930.119,"Malignant"
"cell59080",402.5,1926.4166,"T"
"cell59086",433.13333,1926.5555,"T"
"cell59091",85.41071,1926.7322,"T"
"cell59093",216.7093,1930.1279,"T"
"cell59094",305.75,1927.9286,"T"
"cell59095",636.97644,1928.4781,"Malignant"
"cell59096",369.989,1930,"Stromal"
"cell59098",67.4127,1927.0159,"T"
"cell59101",271.1591,1928.8864,"DC_Mast"
"cell59102",465.26852,1932,"Stromal"
"cell59103",134.05357,1928.5,"T"
"cell59104",453.60938,1933.375,"Stromal"
"cell59106",357.10114,1929.7865,"T"
"cell59108",413.51724,1929.6724,"T"
"cell59109",613.72,1929.34,"Malignant"
"cell59110",179.86363,1929.159,"T"
"cell59113",513.43805,1930.3053,"Malignant"
"cell59116",421.10638,1930.4255,"T"
"cell59118",248.8,1930.56,"T"
"cell59121",329.26666,1929.6,"T"
"cell59122",407.48053,1929.2858,"T"
"cell59125",282.5283,1931.8868,"T"
"cell59131",91.46939,1931.7755,"Plasma"
"cell59132",486.79486,1936.5577,"Malignant"
"cell59134",432.44116,1933,"DC_Mast"
"cell59137",321.47916,1933.8334,"T"
"cell59138",611.13794,1934.2069,"Malignant"
"cell59139",341.55554,1934.3636,"Macrophage"
"cell59142",34.833332,1934.1945,"Macrophage"
"cell59144",243.28572,1933,"T"
"cell59145",260.19513,1933.0731,"T"
"cell59146",287.5,1934.0714,"T"
"cell59147",327.5,1935.1765,"T"
"cell59151",312.79593,1936,"T"
"cell59156",603.6366,1939.5707,"Malignant"
"cell59158",382.28845,1936.2885,"T"
"cell59159",63.12,1936.54,"T"
"cell59162",143.78723,1936.6171,"T"
"cell59165",226.44,1936.56,"T"
"cell59166",390.71643,1939.7612,"Macrophage"
"cell59167",127.78846,1936.9231,"T"
"cell59170",207.5375,1936.8125,"T"
"cell59171",253.2,1937.2858,"T"
"cell59174",291.6757,1938.6216,"T"
"cell59179",302.3846,1939.25,"T"
"cell59181",408.13794,1938.931,"T"
"cell59182",588.0093,1944.6157,"Malignant"
"cell59184",439.15,1942.825,"Stromal"
"cell59187",220.7317,1939.2195,"T"
"cell59188",245.73016,1939.8096,"T"
"cell59189",433.06558,1939.541,"DC_Mast"
"cell59191",372.31183,1939.57,"T"
"cell59194",197.09259,1941.5741,"Macrophage"
"cell59195",502.7314,1941.8553,"Malignant"
"cell59197",287.5,1943.2693,"T"
"cell59198",544.1772,1943.4924,"Malignant"
"cell59199",520.3229,1944.4529,"Malignant"
"cell59202",174.71875,1941.1562,"T"
"cell59204",403.82608,1942.2826,"T"
"cell59205",70.75862,1939.5344,"Macrophage"
"cell59207",161.04347,1942.4565,"T"
"cell59208",467.1031,1942.9175,"Malignant"
"cell59209",479.2289,1943.9036,"Malignant"
"cell59210",416.12,1942.52,"T"
"cell59214",252.73239,1944,"T"
"cell59215",86.28571,1942.8572,"Macrophage"
"cell59216",154.2,1943.24,"T"
"cell59218",137.93024,1943.721,"T"
"cell59219",361.48,1944.5,"T"
"cell59220",311.01852,1945.2963,"T"
"cell59221",339.375,1944.375,"Macrophage"
"cell59222",18.560976,1947.9025,"Stromal"
"cell59223",52.16981,1945.3208,"T"
"cell59226",325.09525,1945.4524,"T"
"cell59227",367.3243,1946.0541,"T"
"cell59228",168.45833,1947.3125,"DC_Mast"
"cell59229",283.66666,1946,"T"
"cell59230",553.6667,1946.4736,"Malignant"
"cell59231",610.66974,1952.8165,"Malignant"
"cell59232",66.552635,1946.6578,"Macrophage"
"cell59234",105.64286,1947.7715,"Stromal"
"cell59235",211.41861,1946.9767,"T"
"cell59236",221.76785,1946.3928,"T"
"cell59238",561.875,1948.5371,"Malignant"
"cell59241",627.4857,1952.4619,"Malignant"
"cell59242",118.11688,1946.0779,"T"
"cell59245",377.20514,1948.2565,"T"
"cell59246",577.2577,1952.7577,"Malignant"
"cell59248",458.7143,1953.4805,"Malignant"
"cell59250",180.21538,1948.9231,"T"
"cell59251",348.8163,1948.8776,"T"
"cell59253",494.4579,1951.7947,"Malignant"
"cell59254",477.6533,1953.5328,"Malignant"
"cell59255",253.98529,1949.4706,"T"
"cell59256",358.32608,1951.2283,"T"
"cell59257",388.69644,1950.3392,"T"
"cell59260",95.746666,1949.92,"Stromal"
"cell59261",300.13635,1950.1023,"B"
"cell59262",162.42857,1951.6964,"DC_Mast"
"cell59264",405.69565,1950.5869,"T"
"cell59265",134.39583,1950,"T"
"cell59267",59.679245,1951.585,"T"
"cell59268",153.81633,1951.1224,"T"
"cell59271",285.1263,1954.2211,"DC_Mast"
"cell59273",417.85715,1952.5476,"T"
"cell59276",233.2623,1952.7377,"T"
"cell59285",371.10168,1953.678,"T"
"cell59286",380.4524,1954.0476,"T"
"cell59287",513.12976,1956.655,"Malignant"
"cell59288",264.11627,1954.1163,"T"
"cell59289",82.63636,1956.4546,"B"
"cell59292",167.6875,1954.75,"T"
"cell59294",423.67856,1954.5714,"B"
"cell59299",131.41176,1956.3529,"T"
"cell59300",408.2857,1957.2858,"T"
"cell59302",104.46988,1958.1687,"Stromal"
"cell59303",245,1955.6984,"Macrophage"
"cell59304",269.51065,1959.5957,"Macrophage"
"cell59307",324.67926,1957.8113,"T"
"cell59308",350.02777,1958.8889,"B"
"cell59309",397.82925,1957.2195,"T"
"cell59310",536.1065,1961.719,"Malignant"
"cell59311",300.56818,1957.1136,"T"
"cell59312",553.4793,1965.3416,"Malignant"
"cell59313",252.925,1957.475,"T"
"cell59315",388.63635,1957.909,"T"
"cell59316",177.77083,1957.5,"T"
"cell59318",291.5102,1958.0613,"DC_Mast"
"cell59320",187.11627,1958.6511,"T"
"cell59323",370.07693,1960.3846,"T"
"cell59324",14.304348,1960.7537,"Stromal"
"cell59325",163.29787,1959.9362,"T"
"cell59326",30.813334,1962.72,"Stromal"
"cell59327",71.86957,1960.5,"Plasma"
"cell59328",444.56293,1963.0928,"Malignant"
"cell59329",22.11039,1970.3182,"Stromal"
"cell59331",237.47058,1961.4314,"T"
"cell59338",615.38257,1964.5151,"Malignant"
"cell59339",179.11627,1964.4419,"T"
"cell59340",95.844826,1963.2587,"Macrophage"
"cell59341",463.25482,1970.2885,"Malignant"
"cell59343",392.46033,1964.8254,"T"
"cell59346",384.4156,1965.948,"T"
"cell59348",399.76923,1963.8206,"T"
"cell59349",251.89655,1964.4138,"Macrophage"
"cell59350",293.29593,1963.6428,"T"
"cell59351",474.5851,1967.2554,"Malignant"
"cell59352",115.7381,1963.5,"B"
"cell59353",356.53845,1967.2858,"T"
"cell59354",81.2,1964.925,"T"
"cell59356",409.4,1964.9077,"T"
"cell59361",373.08163,1967.1224,"T"
"cell59362",348.9649,1966.4736,"T"
"cell59363",569.2138,1970.3483,"Malignant"
"cell59364",585.01605,1971.7952,"Malignant"
"cell59367",107.76923,1966.4744,"T"
"cell59373",446.008,1973.264,"Malignant"
"cell59376",168.86441,1968.5424,"T"
"cell59377",316.43396,1968.8113,"T"
"cell59381",629.1039,1973,"Stromal"
"cell59382",398.92593,1969.4073,"T"
"cell59383",432.8734,1970.0759,"Stromal"
"cell59384",125.12727,1969.3636,"T"
"cell59385",208.05194,1973.7922,"Macrophage"
"cell59387",378.5263,1971.7192,"T"
"cell59389",280.44595,1971.527,"Macrophage"
"cell59392",301.34427,1972.7869,"Stromal"
"cell59395",117.15909,1971.591,"T"
"cell59396",412.1154,1972.75,"T"
"cell59397",140.25,1972.8125,"T"
"cell59399",601.023,1975.2529,"Malignant"
"cell59400",82.62069,1974.2069,"T"
"cell59401",411.7551,1977.1428,"T"
"cell59404",417.9,1974.6,"T"
"cell59405",525.4891,1975.4818,"Malignant"
"cell59406",399.91666,1976.3541,"T"
"cell59408",510.64093,1978.0537,"Malignant"
"cell59415",95.4,1975.4,"Macrophage"
"cell59417",71.78261,1975.2898,"T"
"cell59420",329.90125,1979.2098,"Macrophage"
"cell59421",354.97296,1980.0991,"Stromal"
"cell59422",370.46,1979.18,"T"
"cell59423",539.7273,1980.5494,"Malignant"
"cell59426",222.01613,1978.9517,"Stromal"
