"","x_cord","y_cord","gene"
"cell61127",262.94,2267.29,0.3000032
"cell61130",76.47143,2270.8286,0.09632558
"cell61134",369.85416,2269.9167,0.07862814
"cell61135",512.40814,2272.8164,3.565012
"cell61137",326.80823,2269,0.043983
"cell61140",111.16049,2271.4443,0.110162355
"cell61141",590.8419,2273.4927,3.2839277
"cell61142",247.70589,2270.7942,0.06694961
"cell61143",488.28973,2274.3225,3.180497
"cell61147",133.54822,2272.746,0.5753228
"cell61150",297.04877,2273.9268,0.20446658
"cell61153",207.45097,2272.4019,0.27000743
"cell61154",499.78125,2277.4167,3.5864656
"cell61156",353.16278,2273.6743,0.21419798
"cell61158",548.88495,2277.2964,3.4700935
"cell61161",194.92946,2276.44,1.8203367
"cell61166",8.4375,2280.0376,2.844609
"cell61167",67.17647,2275.7058,0.1947885
"cell61170",328.21213,2276.9697,0.11043226
"cell61173",475.38074,2277.422,3.2889702
"cell61175",169.2968,2276.927,0.9778436
"cell61178",282.0734,2277.156,0.38825056
"cell61180",370.44446,2277.2917,0.07109978
"cell61183",361.38983,2278.288,0.059485998
"cell61184",383.42105,2276.8157,0.3145077
"cell61186",433.82858,2276.5786,2.7865796
"cell61188",621.01086,2278.5217,0.72565824
"cell61189",149.99342,2280.5461,2.3759887
"cell61190",341.25302,2279.952,0.5692975
"cell61191",26.963133,2280.9631,3.6754289
"cell61193",100.88764,2280.8203,0.14576957
"cell61195",563.276,2284.367,3.203122
"cell61197",575.3731,2283.2239,2.9944694
"cell61198",45.179485,2278.487,0.94503015
"cell61200",208.08696,2281.0144,0.2781575
"cell61202",509.94104,2287.5095,3.5388641
"cell61204",411.15384,2283,3.1642597
"cell61206",584.7231,2283.2153,2.5263422
"cell61208",467.0875,2282.8625,0.9109381
"cell61210",305.88235,2283.8628,0.20781706
"cell61213",537.23145,2288.9229,3.5499885
"cell61214",261.98462,2281.3538,0.1165262
"cell61215",218.26694,2283.036,0.5180364
"cell61216",390.82608,2282.913,0.3714172
"cell61218",333.08334,2282.611,0.104996465
"cell61221",367.4902,2284.255,0.08417332
"cell61222",619.73584,2285.9058,1.0049696
"cell61224",300.7447,2284.8936,0.24886315
"cell61225",492.3158,2293.1335,3.514424
"cell61226",78.276596,2285.1702,0.12333707
"cell61228",269.22,2284.06,0.1185525
"cell61229",327.23685,2285.3948,0.08298077
"cell61230",375,2284.2046,0.032140154
"cell61234",356.25674,2286.081,0.14964674
"cell61235",89.540985,2285.082,0.074105196
"cell61236",115.849396,2285.211,1.3212228
"cell61237",318.5889,2288.8555,0.07244979
"cell61238",127.554405,2288.0776,2.1442497
"cell61240",386.14035,2287.4912,0.068975985
"cell61241",143.8151,2292.0378,2.4988403
"cell61242",169.28441,2290.6743,1.3976921
"cell61243",52.081394,2294.3953,0.4142828
"cell61245",461.8113,2288.9058,0.26450774
"cell61247",295.16306,2287.652,0.6294039
"cell61249",187.4256,2287.8035,1.5460986
"cell61250",335.53705,2287.7222,0.10951761
"cell61254",398.51852,2290.1667,0.12474562
"cell61255",469.17856,2290.6428,0.32489738
"cell61256",591.48505,2289.8145,3.0118828
"cell61257",46.142857,2289.013,1.5502409
"cell61263",376.82812,2290.0469,0
"cell61264",411.82224,2294.0222,3.287108
"cell61270",344.8772,2292.1052,0.05783391
"cell61271",553.1196,2298.0613,3.4293716
"cell61273",640.13257,2291.8618,1.2534242
"cell61274",235.29091,2290.182,0.16531172
"cell61277",35.815533,2292.8933,2.4960477
"cell61280",341.375,2295.4895,0.123786785
"cell61283",453.79413,2294.8677,0.69644976
"cell61285",477.06357,2295.7627,1.8724365
"cell61286",508.85074,2301.7388,3.5871856
"cell61287",112.434784,2295.6738,2.4137678
"cell61288",523.9106,2300.618,3.5033417
"cell61294",394.06976,2295.465,0.0906462
"cell61295",217.34285,2294.6858,0.3994018
"cell61299",575.36255,2298.9707,3.4927375
"cell61300",608.62994,2293.1477,2.315156
"cell61301",76.895836,2296.2917,0.1755768
"cell61305",159.26262,2296.894,2.832468
"cell61307",354.61905,2298.0715,0.027012259
"cell61308",374.2927,2296.9268,0
"cell61310",332.2449,2296.7346,0.004463947
"cell61312",488.35577,2301.7886,2.5691879
"cell61314",246.9604,2301.6238,0.41229162
"cell61317",477.0345,2304.862,3.6000707
"cell61318",315.76404,2302.7642,0.17038637
"cell61319",277.73685,2301.8772,0.5064026
"cell61322",380.875,2299.45,0.018197764
"cell61326",588.0944,2303.7039,2.243939
"cell61327",400.27847,2302.5063,0.27858225
"cell61329",257.59183,2300.204,0
"cell61330",414.58536,2300.9023,1.8741883
"cell61332",177.78162,2305.4138,1.9745282
"cell61333",283.31915,2306.8618,0.257431
"cell61335",297.2093,2301.3022,0.27429917
"cell61336",93.64286,2302.6428,0.12332704
"cell61338",80.5,2303.8,0.15250193
"cell61342",42.86885,2301.7378,2.6672244
"cell61343",447.80197,2307.1682,0.58788216
"cell61344",536.089,2307.822,3.423105
"cell61345",36.159092,2307.4622,3.5590546
"cell61346",232.4909,2304.2727,0.39217034
"cell61348",385.5,2307.052,0.07592428
"cell61349",566.75,2308.9294,3.5362225
"cell61350",352.98077,2305.702,0.05801126
"cell61352",368.39584,2310.1875,0.04864803
"cell61353",123.1192,2309.5496,2.4500568
"cell61355",468.726,2308.1233,0.7653335
"cell61356",117.2,2312.5273,2.4891036
"cell61357",163.01013,2309.2026,1.4671259
"cell61361",500.477,2312.1465,3.5694191
"cell61363",339.8481,2305.6455,0.097545974
"cell61366",210.5493,2314.202,2.0533624
"cell61373",394.69388,2310.102,0.09437292
"cell61374",515.7542,2315.5974,3.7096367
"cell61376",108.475,2312.5,1.2073905
"cell61377",294.2405,2308.1646,0.22486995
"cell61379",601.77924,2317.2424,2.3101964
"cell61381",24.330435,2314.1782,3.6323419
"cell61385",381.04443,2312.2222,0.057641294
"cell61386",46.23729,2311.8813,1.9402786
"cell61387",217.86957,2311.402,1.9830475
"cell61388",413.25,2311.9,0.51482767
"cell61392",326.77466,2313.1128,0.2160875
"cell61393",342.05405,2312.1353,0.016269058
"cell61394",487.0644,2317.94,3.6337655
"cell61398",613.81854,2315.174,3.0365674
"cell61401",475.85394,2316.9438,1.7130089
"cell61405",198.54974,2317.7068,1.6547059
"cell61406",359.87756,2314.0408,0
"cell61408",87.458336,2315.1042,0.121675685
"cell61410",258.93182,2316.1704,0.39545605
"cell61411",52.75,2318.2344,0.93988
"cell61412",71.72727,2315.5908,0.17385112
"cell61413",301.04053,2318.7568,0.2865293
"cell61415",398.97778,2316.9111,0.1511623
"cell61416",529.2465,2325.2327,3.201329
"cell61417",150.45816,2319.032,2.934646
"cell61418",453.70212,2316.7446,0.2807197
"cell61419",376.61728,2319.358,0.056804504
"cell61420",627.23505,2325.0322,3.1675117
"cell61421",234.19048,2321.4524,1.1365374
"cell61422",102.08572,2318.7715,0.39114806
"cell61423",244.47826,2319.0652,0.40235972
"cell61425",38.723682,2319.7632,2.5059712
"cell61426",364.78946,2319.1052,0
"cell61427",546.7167,2322.3152,3.4701905
"cell61428",111.72269,2322.832,1.4984976
"cell61429",393.68182,2319.4773,0.12749515
"cell61430",442.33334,2319.197,0.22779074
"cell61431",569.376,2317.504,3.0736942
"cell61432",583.3396,2321.239,1.798395
"cell61437",383.66666,2322,0.11723497
"cell61438",425.40817,2318.5613,0.17871514
"cell61443",8.855422,2322.0422,4.091343
"cell61447",124.56069,2323.4797,2.5130384
"cell61448",370.075,2322.025,0.052426565
"cell61449",431.5909,2319.3333,0.13523321
"cell61450",89.79592,2323.4897,0.10992997
"cell61451",204.92064,2328.8298,1.6830676
"cell61453",286.85184,2323.2964,0.39381164
"cell61454",401.56412,2323.4358,0.100810885
"cell61456",170.31944,2326.3057,1.2306613
"cell61458",69.432434,2323.4595,0.18676548
"cell61459",413.875,2325.2812,0.20608771
"cell61460",96.7,2324.95,0.13491127
"cell61463",513.6116,2326.1736,2.0301926
"cell61464",47.6125,2323.9,1.6604999
"cell61465",178.34546,2324.9272,0.97256565
"cell61466",573.02924,2328.8245,3.0034544
"cell61467",141.41667,2327.1458,2.3720434
"cell61468",408.06384,2325.8086,0.132595
"cell61471",137.0407,2325.785,2.3590584
"cell61472",30.192453,2327.7358,3.7205853
"cell61474",392.69696,2325.818,0.1267762
"cell61475",334.43588,2325.9487,0.14041038
"cell61478",257.8275,2331.0132,0.17406015
"cell61479",560.7641,2332.923,3.5011718
"cell61480",299.2647,2326.9119,0.14257148
"cell61481",605.8522,2329.539,2.2555487
"cell61483",478.64948,2332.4949,2.8279405
"cell61485",426.40475,2327.8096,0.11094745
"cell61489",198.16216,2331.8242,2.9176385
"cell61491",493.70038,2332.0466,3.5403905
"cell61492",387.193,2330.0527,0.08265524
"cell61493",442.9434,2330.9246,1.0714327
"cell61498",309.57812,2332.4062,0.15360709
"cell61499",430.5,2333.3696,0.7616584
"cell61500",453.5,2335.8542,0.64978105
"cell61504",214.36667,2331.9,2.240936
"cell61505",145.56667,2334.3223,1.3118066
"cell61508",379.4127,2332.9683,0.027761877
"cell61512",394.0263,2332.1843,0.11801928
"cell61513",10.388889,2334.9814,2.9807415
"cell61514",322.47272,2333.5637,0.18101801
"cell61515",42.39216,2334.3628,2.4664073
"cell61516",467.39395,2334.7046,2.7667465
"cell61517",186.02632,2334.8816,2.615521
"cell61518",397.35715,2338.4644,0.062894635
"cell61520",544.42255,2335.6196,3.373328
"cell61522",351.0164,2334.6558,0
"cell61524",125.62733,2340.3354,2.102947
"cell61525",282.031,2342.2559,0.30430585
"cell61528",240.41333,2337.04,0.66920245
"cell61529",424.6989,2337.602,1.003981
"cell61530",641.5802,2338.302,3.3950596
"cell61531",111.297295,2333.946,0.35436523
"cell61532",342.8871,2337.4678,0.11209115
"cell61533",578.99384,2337.595,3.5171952
"cell61536",95.391304,2337.1304,0.2603144
"cell61540",598.8278,2338.99,2.0221577
"cell61541",412.64584,2336.6667,0.06533686
"cell61543",79.818184,2338.6365,0.125574
"cell61547",85.111115,2337.311,0.20047568
"cell61549",20.570135,2340.5657,3.869288
"cell61551",516.0733,2335.54,0.5771231
"cell61553",358.67105,2339.6316,0.058214266
"cell61554",494.6107,2342.626,3.5785263
"cell61555",317.83334,2340.7666,0.081974596
"cell61559",135.7347,2340.551,2.0966976
"cell61560",216.98361,2342,2.252877
"cell61563",156.94203,2340.6184,2.223868
"cell61564",329.57376,2341.0164,0.080835365
"cell61565",195.38829,2344.617,2.0066557
"cell61566",587.19403,2339.6716,1.1341084
"cell61570",305,2342.5925,0.18165742
"cell61572",65.052635,2342.1843,0.8472808
"cell61574",181.71204,2345.7434,2.2048814
"cell61575",268.1,2342.9666,1.6322962
"cell61577",49.276596,2341.9043,1.3370639
"cell61580",353.83334,2344,0.16783832
"cell61582",287.9091,2344.6365,0.15536825
"cell61584",91.9343,2348.3284,0.7853965
"cell61585",414.64285,2344.262,0
"cell61587",37.935066,2344.922,2.8144417
"cell61589",505.70093,2343.4812,3.407309
"cell61592",231.10345,2345.6257,2.1712701
"cell61593",247.72656,2348.5781,1.6716099
"cell61594",455.9,2350.2078,0.3830339
"cell61596",139.44643,2350.7856,0.3987967
"cell61601",542.63416,2344.4065,1.0942179
"cell61602",519.80853,2346.9788,2.7535717
"cell61603",627.03955,2349.978,3.2417886
"cell61605",386.62744,2347.0981,0.02776294
"cell61606",408.8506,2348.908,0
"cell61607",448.0909,2347.568,0.39527532
"cell61608",569.57,2348.295,3.4981682
"cell61610",135.34483,2346.8965,0.37178215
"cell61611",471.16776,2348.7388,2.6533675
"cell61612",375.0811,2347,0.12983277
"cell61613",154.625,2350.375,1.8756675
"cell61615",77.391304,2346.5,0.24824186
"cell61618",557.5874,2351.9456,3.3305554
"cell61620",5.2763157,2349.1052,2.8443465
"cell61621",216.86713,2353.2097,2.4099653
"cell61622",611.03174,2347.8572,0.59210265
"cell61624",252.42177,2355.6257,2.1274898
"cell61628",259.8828,2353.7266,2.7111337
"cell61629",379.70175,2357.93,0.130486
"cell61630",45.944443,2349.4075,2.2028189
"cell61632",345.3409,2351.75,0.120069556
"cell61633",360.33334,2352.0625,0.0636745
"cell61635",295.29578,2356.5493,0.149271
"cell61636",510.7351,2356.649,3.516213
"cell61638",88.76923,2351.5898,0.1840706
"cell61639",201.74219,2356.0781,2.31625
"cell61640",274.14285,2356.3809,1.9894581
"cell61642",354.86365,2353.432,0.108675316
"cell61644",441.825,2356.4126,0.14536776
"cell61648",451.6842,2352.1843,0.2423882
"cell61649",522.35986,2356.2615,3.3120358
"cell61651",604,2352.4827,0.23448901
"cell61652",106.63265,2352.8774,0.05396189
"cell61653",227.85715,2358.3333,2.2946675
"cell61654",393.58823,2353.6765,0
"cell61655",114.061226,2352.7144,0.37903652
"cell61657",182.61728,2356.2346,2.332357
"cell61659",308.807,2357.9648,0.05638687
"cell61660",212.36905,2359.5715,2.4772806
"cell61661",322.98462,2355.5078,0.05362108
"cell61663",580.0972,2357.78,3.5550706
"cell61665",239.25714,2356.6,2.5240262
"cell61671",638.1328,2359.7422,2.7422967
"cell61673",481.99332,2356.9666,3.386781
"cell61674",33.917084,2359.98,2.9981306
"cell61675",174.87325,2356.493,1.5288188
"cell61677",432.77048,2358.9016,0.12597217
"cell61678",79.10714,2357.5715,0.15416174
"cell61679",438.28125,2357.1875,0.16428404
"cell61680",283.84,2360.0266,1.6854743
"cell61682",463.50522,2362.9324,2.6158168
"cell61685",132.45284,2356.547,0.2903184
"cell61686",162.13043,2360.7075,2.68093
"cell61687",44.125,2361.125,1.4148515
"cell61688",148.2471,2356.421,1.0031364
"cell61689",265.8797,2364.3008,2.3616416
"cell61691",368.5306,2360.2856,0.04876365
"cell61694",362.27585,2360.138,0.06474987
"cell61697",628.625,2360.7,2.1546988
"cell61698",191.52689,2361.9678,3.3522499
"cell61700",109.4,2361.2,0.4842131
"cell61701",448.45334,2362.5334,0.20691124
"cell61705",607.28125,2361.7656,0.20709291
"cell61707",290.2586,2365.362,1.1593888
"cell61709",424.72726,2363.0908,0
"cell61713",548.8469,2366.0254,3.51708
"cell61714",101.764046,2363.045,0.42782927
"cell61716",231.82576,2367.379,2.722092
"cell61717",277.30573,2368.2866,1.8022674
"cell61719",45.951218,2366.878,1.6811281
"cell61720",67.43396,2364.7737,0.15971953
"cell61723",328.93332,2364.6667,0.036320474
"cell61726",79.09091,2364.9773,0.097906016
"cell61727",85.60976,2364.561,0.089989446
"cell61730",176.15254,2367.1355,2.2229412
"cell61732",210.23853,2366.9907,2.6867645
"cell61734",73.878784,2366.2122,0.07632488
"cell61735",506.23557,2372.505,3.5205605
"cell61739",491.88095,2367.7905,3.2707157
"cell61742",388.1346,2368.3845,0.02043781
"cell61743",112.48684,2368.1973,1.5141616
"cell61744",418.02777,2369.2036,0
"cell61745",134.41818,2370.7454,0.3014219
"cell61747",342.34482,2366.862,0.14399047
"cell61749",184.8718,2369.9487,2.1324995
"cell61750",316.78,2370.72,0.07596146
"cell61752",430.64816,2369.2222,0
"cell61753",154.42372,2372.7627,1.4255649
"cell61754",249.62585,2371.391,2.3173728
"cell61761",291.40366,2379.3853,0.47846174
"cell61762",73.942856,2372.1714,0.09297645
"cell61763",379.36047,2373.0466,0.09849196
"cell61767",609.1842,2374.2896,0.20738943
"cell61769",168.31927,2374.506,2.222385
"cell61771",391.84314,2375.5098,0.06630098
"cell61772",544.2893,2378.5095,3.2775123
"cell61773",109.8871,2374.6936,1.4942018
"cell61774",422.64865,2375.8242,0
"cell61776",93.08911,2376.99,0.82838404
"cell61778",203.59586,2376.145,1.6478646
"cell61780",598,2377.7422,0.44678137
"cell61781",103.27869,2381.2622,1.4903084
"cell61782",311.0184,2380.7546,0.16334632
"cell61783",276.96225,2376.302,1.6675158
"cell61784",407.78082,2377.4658,0
"cell61785",519.2,2377.8508,3.387085
"cell61786",639.1953,2376.4062,2.8199959
"cell61787",44.5375,2377.725,1.7325629
"cell61788",350.3038,2378.7595,0.10333177
"cell61789",465.91666,2376.0693,1.1964773
"cell61790",571.9034,2378.9622,1.4294052
"cell61791",33.4433,2380.866,2.3360956
"cell61792",230.73723,2379.7227,3.315479
"cell61793",193.46474,2380.6846,2.034187
"cell61795",68.70731,2377.634,0.17155817
"cell61796",316.70114,2378.7126,0.053283334
"cell61798",81.70492,2377.4753,0.17179222
"cell61799",216.90579,2379.098,2.155229
"cell61804",386.04614,2377.6616,0.056375843
"cell61809",133.00636,2383.0574,0.13169089
"cell61810",155.58125,2382.175,1.8259995
"cell61811",398.46237,2381.7205,0
"cell61813",426.30768,2381.7437,0
"cell61816",611.5119,2382.3333,0.12327708
"cell61817",529.8045,2386.6804,3.585324
"cell61819",334.2456,2382.1404,0.166605
"cell61820",483.02768,2385.332,3.1718047
"cell61821",556.8146,2385.4272,3.2659836
"cell61823",177.0177,2382.0088,2.0431137
"cell61825",392.4776,2386.4924,0.14562431
"cell61827",95.9875,2383.7876,1.9623101
"cell61829",467.5083,2385.464,1.2288964
"cell61831",419.76785,2383.8394,0
"cell61832",277.48636,2385.009,2.1532705
"cell61833",494.95395,2380.1118,2.9491012
"cell61834",247.39604,2385.8118,1.8053168
"cell61835",368.7595,2384.671,0.11005037
"cell61836",510.08035,2387.9019,3.2034452
"cell61839",54.896553,2387.862,0.1638295
"cell61842",327.68253,2386.1428,0.13276248
"cell61843",228.45055,2387.4944,1.7452093
"cell61844",432.96225,2385.6792,0.3635972
"cell61848",413.44232,2386.6924,0.07810862
"cell61849",45.74074,2386.6296,1.0913281
"cell61850",439.64517,2391.9597,1.3471551
"cell61852",596.22107,2390.4211,0.07695567
"cell61853",5.888889,2389.299,3.7841973
"cell61854",315.01614,2391.8064,0.16253367
"cell61855",182.46486,2389.6973,1.3755302
"cell61857",235.5,2391.5112,1.3380892
"cell61859",76.190475,2388.0952,0.1614365
"cell61862",39.47945,2391.1506,1.978303
"cell61866",426.08694,2390.3914,0.116923474
"cell61867",502.36,2390.77,3.4973435
"cell61869",263.17807,2393.5754,1.7937058
"cell61871",131.09589,2391.0273,0.2951196
"cell61872",475.05618,2397.9045,3.2232912
"cell61873",547.7597,2393.217,3.2562485
"cell61874",143.07576,2392.4395,0.6026663
"cell61875",344.87256,2391.255,0.20709279
"cell61877",567.48425,2394.654,1.6318238
"cell61878",60.971428,2396.5085,0.16716968
"cell61879",282.38065,2396.3806,2.1267703
"cell61882",356.09433,2393.132,0.05538639
"cell61883",612.03625,2400.0466,0.28381857
"cell61884",158.9125,2395.225,1.9586872
"cell61885",397.63635,2393.491,0.221821
"cell61886",619.2398,2389.2644,0.11880022
"cell61887",72.31111,2393.578,0.075277224
"cell61888",93.73077,2395.5,2.5254083
"cell61890",276,2394,2.263629
"cell61891",636.1905,2393.9524,1.3050691
"cell61892",25.418919,2399.7139,3.3043473
"cell61896",459.86057,2396.0818,3.4013524
"cell61897",422.36584,2394.7642,0.19804442
"cell61899",243.27692,2396.677,1.743956
"cell61900",169.93549,2396.9033,1.3504146
"cell61901",532.6385,2396.377,3.4525955
"cell61905",520.35,2401.7786,3.5579274
"cell61906",179.10294,2398.1912,0.40326586
"cell61909",233.62987,2402.487,1.5087208
"cell61911",370.61642,2399.411,0.100880936
"cell61913",322.2,2399.2,0.01754043
"cell61916",46.50495,2402.5645,1.4817437
"cell61917",119.96429,2398.7024,1.5471205
"cell61918",130.64258,2402.6387,0.52704877
"cell61919",221.7063,2398.2798,2.0400734
"cell61920",192.4804,2399.3088,2.2247953
"cell61923",428.41818,2400.0364,0.11860981
"cell61925",493.53235,2399.1194,3.4682014
"cell61926",386.67618,2403.5144,0.2572212
"cell61933",53.48718,2402.359,0.29227176
"cell61934",285.24518,2401.4712,2.2419968
"cell61935",304.56097,2400.7317,0.14021182
"cell61937",548.2682,2404.3477,3.2434342
"cell61944",73.94827,2402.6897,0.19803846
"cell61945",206.68124,2400.3125,2.1953387
"cell61949",420.32468,2404.3767,0.21491127
"cell61951",505.84814,2409.129,3.5003974
"cell61952",352.26532,2403.9387,0.11047585
"cell61953",248.1324,2406.1428,2.4794621
"cell61954",400.7961,2407.6892,0.43308693
"cell61956",86.36066,2404.7378,0.5493951
"cell61957",341.95557,2403.578,0.22380622
"cell61958",452.4899,2404.9243,3.279506
"cell61961",102.56173,2405.5803,1.283585
"cell61962",177.08139,2408.6008,0.8928982
"cell61965",408.93182,2404.932,0.23109873
"cell61970",346.45456,2407.3635,0.18239394
"cell61973",200.26984,2407.9365,1.942016
"cell61974",262.5878,2406.7405,1.9477705
"cell61977",304.2069,2409.8794,0.15556069
"cell61978",373.22806,2408.6843,0.1004225
"cell61979",434.8051,2404.3538,0.102062635
"cell61984",215.89316,2408.4402,0.9379455
"cell61986",114.14085,2411.7747,1.767437
"cell61987",482.1213,2409.796,3.5372334
"cell61988",273.40298,2410.7463,0.7451286
"cell61989",635.85187,2420.3777,3.1882908
"cell61993",125.8,2410.6,0.7271267
