"pred_type","gene","gene_set","model_id","cor_pearson","ssim"
"train","PEX11G","All Genes","ST-Net",0.0860973425757904,0.0304563380633497
"train","PEX14","All Genes","ST-Net",0.107346713052261,0.0370466791012249
"train","PGLS","All Genes","ST-Net",0.302659755591841,0.223853981354532
"train","PHF11","All Genes","ST-Net",0.153108396317885,0.0572876190672132
"train","PHF13","All Genes","ST-Net",0.151225852700135,0.0535005412787264
"train","PHF21A","All Genes","ST-Net",0.136097065579159,0.0628155294724964
"train","PHKB","All Genes","ST-Net",0.189059765733298,0.101786616135821
"train","PIGQ","All Genes","ST-Net",0.280445463510589,0.204166286844046
"train","PIH1D1","All Genes","ST-Net",0.171170205859451,0.103912584284237
"train","PILRA","All Genes","ST-Net",0.12499678043955,0.0640332912971635
"train","PIM2","All Genes","ST-Net",0.250450623303355,0.132352407176886
"train","PITX1","All Genes","ST-Net",0.123584682759714,0.0755674063981841
"train","PKNOX1","All Genes","ST-Net",0.124988361714697,0.0411829318103547
"train","PLAC9","All Genes","ST-Net",0.0485728587831729,0.0164873556671307
"train","PLEKHO2","All Genes","ST-Net",0.156755777617078,0.0791502788539569
"train","PLIN2","All Genes","ST-Net",0.114839535974146,0.0343090933062805
"train","PLK1","All Genes","ST-Net",0.24437786883515,0.109501485333038
"train","PLK2","All Genes","ST-Net",0.245175492186506,0.133534636326821
"train","PLLP","All Genes","ST-Net",0.206843756822771,0.0967674192736065
"train","PLP2","All Genes","ST-Net",0.248123272928587,0.168205077378961
"train","PLPPR2","All Genes","ST-Net",0.265080710418303,0.181940162459265
"train","PLSCR1","All Genes","ST-Net",0.167831750354864,0.0851214667923519
"train","PLTP","All Genes","ST-Net",0.257490843662551,0.189166312602968
"train","PLVAP","All Genes","ST-Net",0.197974418302391,0.11384910044613
"train","PLXNA1","All Genes","ST-Net",0.265260746803028,0.152282806049478
"train","PLXND1","All Genes","ST-Net",0.319953205157209,0.243879726926638
"train","PMP22","All Genes","ST-Net",0.171228098672756,0.104768669355254
"train","PNISR","All Genes","ST-Net",0.138925300798565,0.0879040308733702
"train","PNMT","All Genes","ST-Net",0.283539024175056,0.217983030889337
"train","PNP","All Genes","ST-Net",0.182524913311606,0.0732205143453765
"train","PNPLA6","All Genes","ST-Net",0.225423548216298,0.119626875997172
"train","PODNL1","All Genes","ST-Net",0.1016239662426,0.0392517838377649
"train","PODXL","All Genes","ST-Net",0.168546869759949,0.0830127834687378
"train","POLR2E","All Genes","ST-Net",0.310528855235448,0.225196847048948
"train","POLR2J","All Genes","ST-Net",0.307017994591924,0.226348654644784
"train","POR","All Genes","ST-Net",0.297056398475088,0.185082338863777
"train","POSTN","All Genes","ST-Net",0.289018929246908,0.196155075345739
"train","PPHLN1","All Genes","ST-Net",0.22607995001021,0.12019722458902
"train","PPIB","All Genes","ST-Net",0.206416055353964,0.170558878201743
"train","PPIH","All Genes","ST-Net",0.202826717068153,0.09385930324916
"train","PPM1G","All Genes","ST-Net",0.267919069865046,0.175570776437536
"train","PPP1R1A","All Genes","ST-Net",0.180255308908883,0.111149638575875
"train","PPP1R1B","All Genes","ST-Net",0.278646565695206,0.214859131247768
"train","PPP1R37","All Genes","ST-Net",0.230753234772208,0.145415786182803
"train","PRKAB1","All Genes","ST-Net",0.241373742268305,0.157470628408389
"train","PRKCSH","All Genes","ST-Net",0.414471244995859,0.330989056955815
"train","PRKCSH","SVGs","ST-Net",0.485687332270001,0.38362789037553
"train","PROSER1","All Genes","ST-Net",0.195630375462813,0.0882201135749904
"train","PRPF6","All Genes","ST-Net",0.233819628435947,0.150121455454367
"train","PRPSAP1","All Genes","ST-Net",0.1844649260458,0.0861297776449355
"train","PSCA","All Genes","ST-Net",0.0697689324535312,0.0316796457458412
"train","PSMD4","All Genes","ST-Net",0.237069970909548,0.134284624481885
"train","PSTPIP1","All Genes","ST-Net",0.17122417102307,0.0797206053627747
"train","PTGDS","All Genes","ST-Net",0.254208711882865,0.151826636054498
"train","PTOV1","All Genes","ST-Net",0.341098610879632,0.282693977865283
"train","PTOV1","SVGs","ST-Net",0.449393657074396,0.349261254459965
"train","PTP4A3","All Genes","ST-Net",0.173507451373834,0.0927471806132606
"train","PTPRC","All Genes","ST-Net",0.181893146069744,0.101173094477105
"train","PTPRJ","All Genes","ST-Net",0.183972879952222,0.0974803573231253
"train","PTRF","All Genes","ST-Net",0.226721167781507,0.187125835813802
"train","PTRH1","All Genes","ST-Net",0.0774376084060809,0.0232029316175708
"train","PUS3","All Genes","ST-Net",0.118372389249076,0.0380366297158262
"train","PWP1","All Genes","ST-Net",0.209308511955329,0.0885825590687641
"train","PWWP2B","All Genes","ST-Net",0.264402674889036,0.196641614763488
"train","PXDN","All Genes","ST-Net",0.287612278435555,0.198794797890747
"train","PYURF","All Genes","ST-Net",0.171231548759486,0.0770464823441882
"train","QSOX1","All Genes","ST-Net",0.318943234131857,0.265557367072919
"train","R3HDM2","All Genes","ST-Net",0.19461690350223,0.0941959864404075
"train","RAB11FIP1","All Genes","ST-Net",0.224055348463405,0.137319236254942
"train","RAB3A","All Genes","ST-Net",0.144300035295018,0.0563376857898231
"train","RAB3GAP1","All Genes","ST-Net",0.248585772266512,0.152419017670364
"train","RAB3IL1","All Genes","ST-Net",0.0821938515008113,0.0316153666834815
"train","RABGAP1L","All Genes","ST-Net",0.182996573053371,0.0828545679570127
"train","RALBP1","All Genes","ST-Net",0.120715734821068,0.0463910857008353
"train","RALGAPA2","All Genes","ST-Net",0.141394381998715,0.0561904727662163
"train","RAMP2","All Genes","ST-Net",0.0798090850471856,0.0412271679239053
"train","RAP1B","All Genes","ST-Net",0.0945998078593868,0.0351730082445292
"train","RARS2","All Genes","ST-Net",0.129249004225174,0.0425907471967807
"train","RASA2","All Genes","ST-Net",0.129350074891301,0.04423196704116
"train","RASGRP2","All Genes","ST-Net",0.154955625975238,0.0548132671964623
"train","RASSF3","All Genes","ST-Net",0.129200334519774,0.0536577836669011
"train","RBL1","All Genes","ST-Net",0.151401077419802,0.0596175166877866
"train","RBM42","All Genes","ST-Net",0.284891047080222,0.190880638230053
"train","RECQL4","All Genes","ST-Net",0.18590763855269,0.0844956529555759
"train","RECQL5","All Genes","ST-Net",0.154634929379117,0.0758373567633765
"train","REEP6","All Genes","ST-Net",0.164666168661799,0.0918950567500108
"train","RGS1","All Genes","ST-Net",0.143083765045389,0.0571845472415856
"train","RHOB","All Genes","ST-Net",0.371785089393727,0.259119868517374
"train","RIOK1","All Genes","ST-Net",0.133014469680747,0.0539246069803036
"train","RMND1","All Genes","ST-Net",0.13618982117313,0.0665713191025725
"train","RNASET2","All Genes","ST-Net",0.314821111587259,0.255177536753437
"train","RND3","All Genes","ST-Net",0.164914007826898,0.0745271761673229
"train","RNF135","All Genes","ST-Net",0.175956601835267,0.0595919393841935
"train","RNF170","All Genes","ST-Net",0.134341787043032,0.0503809851559977
"train","RRAS","All Genes","ST-Net",0.184676091708427,0.137173597201114
"train","RSL1D1","All Genes","ST-Net",0.273398371607783,0.216264617733662
"train","RSRP1","All Genes","ST-Net",0.173526856307442,0.0827620528190663
"train","RUVBL1","All Genes","ST-Net",0.22165186691877,0.0952793400390814
"train","S100A14","All Genes","ST-Net",0.238185662254331,0.197525082952162
"train","S100A9","All Genes","ST-Net",0.137590244845962,0.101409539647993
"train","SAMM50","All Genes","ST-Net",0.22869992834765,0.133912201226849
"train","SASH1","All Genes","ST-Net",0.115826930865367,0.0502359017955451
"train","SAT1","All Genes","ST-Net",0.335999460680876,0.264845220350433
"train","SCAF1","All Genes","ST-Net",0.188434008675215,0.110014154113872
"train","SCD","All Genes","ST-Net",0.371570180380314,0.259251920814302
"train","SCD","SVGs","ST-Net",0.365466791697487,0.255395332099307
"train","SCNN1D","All Genes","ST-Net",0.128402249290907,0.0468158789373496
"train","SCX","All Genes","ST-Net",0.187172238149017,0.0667299529907362
"train","SDHB","All Genes","ST-Net",0.211739336322781,0.0895240770885898
"train","SEC14L2","All Genes","ST-Net",0.119066725599516,0.0990935102226308
"train","SEC23A","All Genes","ST-Net",0.140027052136072,0.0532719522382
"train","SEMA3B","All Genes","ST-Net",0.129257372401935,0.0836469087711478
"train","SEMA4B","All Genes","ST-Net",0.237788671077278,0.138328738489403
"train","SF3B4","All Genes","ST-Net",0.258818029051223,0.162678399080213
"train","SFSWAP","All Genes","ST-Net",0.193199903530615,0.101700852574737
"train","SGTA","All Genes","ST-Net",0.33637096125244,0.275014838963424
"train","SH3BP5L","All Genes","ST-Net",0.19372640036386,0.0885432256111131
"train","SIGLEC1","All Genes","ST-Net",0.138919840145827,0.0610029774406161
"train","SIGMAR1","All Genes","ST-Net",0.219330046988485,0.105573435068354
"train","SLC16A2","All Genes","ST-Net",0.0702474446060153,0.0206747226557994
"train","SLC16A3","All Genes","ST-Net",0.300025419665988,0.191386665085776
"train","SLC22A18","All Genes","ST-Net",0.15188783551802,0.0650477222747847
"train","SLC25A24","All Genes","ST-Net",0.22561751726965,0.105394317267138
"train","SLC2A1","All Genes","ST-Net",0.220480168649859,0.101231904786088
"train","SLC2A8","All Genes","ST-Net",0.131528925562229,0.0491132224158976
"train","SLC35A2","All Genes","ST-Net",0.266329678537773,0.156928111871367
"train","SLC43A1","All Genes","ST-Net",0.0998209821809409,0.0600551010665222
"train","SLC4A5","All Genes","ST-Net",0.159668701554173,0.067768890220923
"train","SLC8B1","All Genes","ST-Net",0.186550362046011,0.10414440011803
"train","SLC9A3R2","All Genes","ST-Net",0.239430909640153,0.154798981967409
"train","SLC9A8","All Genes","ST-Net",0.161456335770494,0.0679781882944658
"train","SLFN13","All Genes","ST-Net",0.0824701783798232,0.0268926821975531
"train","SLPI","All Genes","ST-Net",0.0740896377798208,0.030846534440557
"train","SMCHD1","All Genes","ST-Net",0.189149800958165,0.11523922266525
"train","SMG9","All Genes","ST-Net",0.240597184928783,0.125932905200566
"train","SMYD2","All Genes","ST-Net",0.165535147864122,0.0522420678505026
"train","SNAPC3","All Genes","ST-Net",0.138192897511345,0.0556173521061307
"train","SNF8","All Genes","ST-Net",0.270229648423543,0.224455447664905
"train","SNRPD3","All Genes","ST-Net",0.27267023040205,0.147519331406018
"train","SNTA1","All Genes","ST-Net",0.0881116857515545,0.0415266938974205
"train","SNX33","All Genes","ST-Net",0.154654916035263,0.0688711120563141
"train","SNX8","All Genes","ST-Net",0.18810453385109,0.100775987696372
"train","SOD3","All Genes","ST-Net",0.193344352621694,0.096314680298431
"train","SOS2","All Genes","ST-Net",0.122717560481461,0.0421150432317165
"train","SOX4","All Genes","ST-Net",0.334351250724839,0.277106536463261
"train","SP6","All Genes","ST-Net",0.13993253289761,0.0489870754531818
"train","SPAG9","All Genes","ST-Net",0.199980121832911,0.123985500429298
"train","SPARC","All Genes","ST-Net",0.333153577502757,0.249088704194343
"train","SPIN1","All Genes","ST-Net",0.21291210365283,0.115465267123592
"train","SPSB1","All Genes","ST-Net",0.172944924638204,0.0853812942859954
"train","SRGN","All Genes","ST-Net",0.21599296479627,0.138677307199503
"train","SRPX2","All Genes","ST-Net",0.113654250666818,0.0425997668693228
"train","SRR","All Genes","ST-Net",0.155710985318507,0.0724965553777206
"train","SRRT","All Genes","ST-Net",0.293929421860346,0.189977775250578
"train","SRSF1","All Genes","ST-Net",0.336903523617607,0.225723275032327
"train","SRSF5","All Genes","ST-Net",0.338985433318462,0.272284130111031
"train","SSSCA1","All Genes","ST-Net",0.183745469254803,0.096763269214917
"train","STAMBP","All Genes","ST-Net",0.20585168549902,0.0935477368123702
"train","STAT5A","All Genes","ST-Net",0.108325530443716,0.0574315226175969
"train","STK17A","All Genes","ST-Net",0.17857195857276,0.0860277072061373
"train","STK4","All Genes","ST-Net",0.139795179382419,0.0743501006503899
"train","STMN1","All Genes","ST-Net",0.359469548798075,0.265159553233084
"train","STRN3","All Genes","ST-Net",0.1609314787265,0.0693460142235236
"train","STT3A","All Genes","ST-Net",0.197611485308424,0.106820963876192
"train","SUGP1","All Genes","ST-Net",0.115161326404356,0.030750699125857
"train","SURF1","All Genes","ST-Net",0.121074318876151,0.0602401030086227
"train","SVIL","All Genes","ST-Net",0.128409534912318,0.0524024551673987
"train","SYDE1","All Genes","ST-Net",0.103608929337286,0.0430758352158085
"train","SYK","All Genes","ST-Net",0.16716504843714,0.0665805650403202
"train","TACC3","All Genes","ST-Net",0.200068665229037,0.0993237284221946
"train","TANC2","All Genes","ST-Net",0.213404187307611,0.136333578677524
"train","TARBP1","All Genes","ST-Net",0.198194578513888,0.0843110712389235
"train","TAX1BP1","All Genes","ST-Net",0.22186319344047,0.134577321083411
"train","TAX1BP3","All Genes","ST-Net",0.210975319889827,0.130727871800766
"train","TBC1D10A","All Genes","ST-Net",0.204609302869376,0.115357476866662
"train","TBC1D23","All Genes","ST-Net",0.21824353630251,0.0969466228706122
"train","TBCA","All Genes","ST-Net",0.202159638547473,0.0778099145752862
"train","TBXAS1","All Genes","ST-Net",0.134119780820219,0.05187724525023
"train","TCEA2","All Genes","ST-Net",0.164745918011698,0.0789150891411562
"train","TCEA3","All Genes","ST-Net",0.210240627604089,0.128351117480442
"train","TCF25","All Genes","ST-Net",0.292476898986094,0.2431208027233
"train","TDRD3","All Genes","ST-Net",0.119738018829229,0.0364326630238765
"train","TESK1","All Genes","ST-Net",0.22936254192691,0.144452377926499
"train","TESMIN","All Genes","ST-Net",0.215274039270783,0.103460674152024
"train","TEX10","All Genes","ST-Net",0.153704450064869,0.0641363234408324
"train","TEX2","All Genes","ST-Net",0.264991639837086,0.167179424894919
"train","TFF3","All Genes","ST-Net",0.288547591479943,0.22660961493912
"train","TGFBR2","All Genes","ST-Net",0.141371747156636,0.0513590472751074
"train","THBS1","All Genes","ST-Net",0.236901578403301,0.151529703203221
"train","THOC5","All Genes","ST-Net",0.124046509999411,0.0453084974321503
"train","THOC6","All Genes","ST-Net",0.126810336803605,0.061156062805036
"train","TIGD5","All Genes","ST-Net",0.16514512836922,0.0758002239491238
"train","TIMP1","All Genes","ST-Net",0.356059529128994,0.300257693294466
"train","TIMP1","SVGs","ST-Net",0.437016967283178,0.36118513791247
"train","TJP3","All Genes","ST-Net",0.20549879733891,0.106195559709241
"train","TM7SF2","All Genes","ST-Net",0.241865706596862,0.186873764822599
"train","TMBIM6","All Genes","ST-Net",0.376279189394318,0.286272583104876
"train","TMBIM6","SVGs","ST-Net",0.541948717793317,0.436996289126444
"train","TMEM101","All Genes","ST-Net",0.11476999037686,0.0643410753936116
"train","TMEM123","All Genes","ST-Net",0.343992149187945,0.24082623278551
"train","TMEM14B","All Genes","ST-Net",0.267467815869311,0.156125710615559
"train","TMEM160","All Genes","ST-Net",0.260295669504743,0.186388939974072
"train","TMEM184A","All Genes","ST-Net",0.223059571009029,0.139223078586581
"train","TMEM259","All Genes","ST-Net",0.357488322565917,0.303141677893748
"train","TMEM86A","All Genes","ST-Net",0.191805923219003,0.132529865246506
"train","TMX1","All Genes","ST-Net",0.222265111450539,0.131817719455075
"train","TNC","All Genes","ST-Net",0.277050198575409,0.150688320955256
"train","TNFRSF14","All Genes","ST-Net",0.173404619248412,0.116253353439608
"train","TNFRSF21","All Genes","ST-Net",0.120834869110021,0.0463152769856227
"train","TNFRSF4","All Genes","ST-Net",0.174386615267133,0.0892588407500215
"train","TNNT1","All Genes","ST-Net",0.188501481394774,0.118058970500377
"train","TOM1L2","All Genes","ST-Net",0.200640429710698,0.108133562583402
"train","TP53I3","All Genes","ST-Net",0.145388059678157,0.0833741134254154
"train","TPM2","All Genes","ST-Net",0.245494415954975,0.178154067908801
"train","TRAC","All Genes","ST-Net",0.239768690571297,0.137307727202175
"train","TRAF5","All Genes","ST-Net",0.153445777198253,0.0605398381211667
"train","TRAP1","All Genes","ST-Net",0.279876816678402,0.181413513920529
"train","TRAPPC4","All Genes","ST-Net",0.234356646457643,0.123773644414967
"train","TRIM14","All Genes","ST-Net",0.204344362261304,0.10352766861103
"train","TRIM22","All Genes","ST-Net",0.132069389141514,0.0735121048767959
"train","TRIM25","All Genes","ST-Net",0.199814765166065,0.133538345864975
"train","TRIM47","All Genes","ST-Net",0.179524805071123,0.0883042618725921
"train","TSPAN33","All Genes","ST-Net",0.0958418179703219,0.0417141965435966
"train","TSR2","All Genes","ST-Net",0.131706391786846,0.0559986375480565
"train","TTC31","All Genes","ST-Net",0.157387997593545,0.0642483149377709
"train","TTI1","All Genes","ST-Net",0.164908537179963,0.0751092120799274
"train","TXN2","All Genes","ST-Net",0.272669457619902,0.201109125283986
"train","TXNDC17","All Genes","ST-Net",0.306240406080925,0.174199580980426
"train","TXNRD2","All Genes","ST-Net",0.243823734770585,0.147912970602247
"train","TYROBP","All Genes","ST-Net",0.26240493703668,0.176994439284149
"train","UBA52","All Genes","ST-Net",0.457440446965828,0.406006301217476
"train","UBA52","SVGs","ST-Net",0.479360677987348,0.41996482189692
"train","UBA6","All Genes","ST-Net",0.232644379528021,0.126960217641873
"train","UBAP2L","All Genes","ST-Net",0.298679802855197,0.19241095398956
"train","UBE2W","All Genes","ST-Net",0.178055684940881,0.0638620159475424
"train","UBL7","All Genes","ST-Net",0.194699818881121,0.089092254782617
"train","UBR2","All Genes","ST-Net",0.173731967881635,0.0762201959616367
"train","UBXN1","All Genes","ST-Net",0.249136825419847,0.168414514585334
"train","UCK1","All Genes","ST-Net",0.212388660416252,0.103097645509405
"train","UFD1L","All Genes","ST-Net",0.266531945785733,0.154197554641395
"train","UQCRC1","All Genes","ST-Net",0.279240090372947,0.219835283895014
"train","UQCRC1","SVGs","ST-Net",0.303557649166413,0.269150040945155
"train","UXS1","All Genes","ST-Net",0.211237118649006,0.108957404600772
"train","UXT","All Genes","ST-Net",0.200311349156197,0.104759836371438
"train","VARS","All Genes","ST-Net",0.239407418920601,0.166174149768139
"train","VAV1","All Genes","ST-Net",0.172251468949801,0.0701409341511885
"train","VCAM1","All Genes","ST-Net",0.157268177352967,0.0946751368163569
"train","VEGFB","All Genes","ST-Net",0.235221240068486,0.145943490503052
"train","VIM","All Genes","ST-Net",0.37333943001892,0.294057223176948
"train","VPS13D","All Genes","ST-Net",0.195462214024119,0.0948309235281986
"train","VPS45","All Genes","ST-Net",0.192912092901919,0.0797096764090906
"train","VWF","All Genes","ST-Net",0.158391605356761,0.100380807008372
"train","WDFY3","All Genes","ST-Net",0.163184116619125,0.0601949165283185
"train","WDR13","All Genes","ST-Net",0.241447471633785,0.157057972287808
"train","WDR34","All Genes","ST-Net",0.362689156276241,0.29025494289161
"train","WDR46","All Genes","ST-Net",0.312191366419245,0.22906714031772
"train","WDR73","All Genes","ST-Net",0.17945851900116,0.084946060758732
"train","WDR74","All Genes","ST-Net",0.255409433312294,0.168934538081708
"train","WIPF1","All Genes","ST-Net",0.232746495540558,0.151473727113965
"train","XAB2","All Genes","ST-Net",0.225776565951045,0.149096312248002
"train","XIAP","All Genes","ST-Net",0.115582602536298,0.0586868885988614
"train","XPO6","All Genes","ST-Net",0.262409692448195,0.158074693074896
"train","YIPF4","All Genes","ST-Net",0.237283575597342,0.14536439376629
"train","YTHDC1","All Genes","ST-Net",0.185939419315956,0.104226078710513
"train","ZDHHC12","All Genes","ST-Net",0.313034874793856,0.246232083909314
"train","ZFAND3","All Genes","ST-Net",0.229540447750432,0.133242483595037
"train","ZFP36","All Genes","ST-Net",0.249852493671299,0.173031749979701
"train","ZFPL1","All Genes","ST-Net",0.19926084529234,0.122118550067971
"train","ZFR","All Genes","ST-Net",0.204496931861552,0.106894620034509
"train","ZG16B","All Genes","ST-Net",0.208518300287848,0.130759166914279
"train","ZMAT5","All Genes","ST-Net",0.220271332122079,0.139232997485623
"train","ZMYND19","All Genes","ST-Net",0.31842225025441,0.186776858121545
"train","ZMYND8","All Genes","ST-Net",0.206899937864337,0.132695219994908
"train","ZNF217","All Genes","ST-Net",0.26835862737669,0.14186127447731
"train","ZNF337","All Genes","ST-Net",0.165621668350436,0.0703265331371185
"train","ZNF33B","All Genes","ST-Net",0.173319833632285,0.0650770259394716
"train","ZNF362","All Genes","ST-Net",0.11355026595812,0.0548007936545601
"train","ZNF524","All Genes","ST-Net",0.160650876545908,0.081165035546148
"train","ZNF592","All Genes","ST-Net",0.126248761787159,0.0504303397947863
"train","ZNF644","All Genes","ST-Net",0.138606319349108,0.0665244648420306
"train","ZNF668","All Genes","ST-Net",0.198695506330983,0.0968275780166771
"train","ZNF771","All Genes","ST-Net",0.157731411700814,0.0817014654617854
"train","ZNF787","All Genes","ST-Net",0.245231283991032,0.165324081372071
"train","ZNF791","All Genes","ST-Net",0.086348635559257,0.0475561055110817
"train","ZNF83","All Genes","ST-Net",0.17291595442492,0.0840942730681055
"train","ZNF91","All Genes","ST-Net",0.138353060715286,0.0664747748130397
"train","ZNRF1","All Genes","ST-Net",0.211935959613515,0.099760062208946
"train","ZSWIM8","All Genes","ST-Net",0.273768853087936,0.175385339743585
"val","A2M","All Genes","ST-Net",0.0801170863972563,0.0444603638939383
"val","AAMDC","All Genes","ST-Net",0.0166763774628505,0.00951120353882874
"val","ABCA3","All Genes","ST-Net",0.0291433396450827,0.0122928496313217
"val","ABCA7","All Genes","ST-Net",0.0539467446157703,0.0257488665371906
"val","ABCF3","All Genes","ST-Net",0.0539886880388989,0.0334072332610745
"val","ABHD14A","All Genes","ST-Net",0.0390202372175525,0.0158426304217552
"val","ABHD4","All Genes","ST-Net",0.0136323191710447,0.0095640795978062
"val","ACAA1","All Genes","ST-Net",0.0393526627557451,0.0186949151861577
"val","ACER3","All Genes","ST-Net",-0.00296742742069118,0.00192632465834865
"val","ADAM15","All Genes","ST-Net",-0.0210832320064008,-0.00734973492748303
"val","ADCY3","All Genes","ST-Net",0.00104271740765673,0.0035839768670753
"val","ADI1","All Genes","ST-Net",0.0152105236980505,0.0156589033495535
"val","AEBP1","All Genes","ST-Net",0.100836496609248,0.105076230747405
"val","AEBP1","SVGs","ST-Net",0.159708229545444,0.159396100681825
"val","AES","All Genes","ST-Net",0.0865110091476464,0.0895054716677009
"val","AES","SVGs","ST-Net",0.0829582265157469,0.0883413874894546
"val","AGAP2","All Genes","ST-Net",0.0216461854891352,0.00502563380672317
"val","AGO2","All Genes","ST-Net",0.0182595038039536,0.00973216204870745
"val","AGPAT2","All Genes","ST-Net",0.0941138039227322,0.0921795782659632
"val","AGPAT2","SVGs","ST-Net",0.15460382153029,0.141459080666396
"val","AGR2","All Genes","ST-Net",0.00276557093543047,-0.00325082608267833
"val","AHCY","All Genes","ST-Net",0.024915596353549,0.0164914907716674
"val","AKAP9","All Genes","ST-Net",0.0222204741658022,0.0189598606254385
"val","AKR1A1","All Genes","ST-Net",0.0941313121990777,0.078761061780158
"val","AKT1S1","All Genes","ST-Net",0.0732575405615884,0.0647863649204056
"val","ALDH16A1","All Genes","ST-Net",0.0491630657932758,0.032493389119042
"val","ALG3","All Genes","ST-Net",0.0594253557799556,0.0494170716336753
"val","ANGPTL4","All Genes","ST-Net",0.026277195774028,0.010204652905526
"val","ANKLE2","All Genes","ST-Net",0.0307418631958318,0.0168858090837945
"val","ANKRD12","All Genes","ST-Net",0.0277232935367894,0.0111396954274388
"val","ANKRD28","All Genes","ST-Net",0.00620433735486197,0.00497921314065849
"val","ANO10","All Genes","ST-Net",0.0121325207654541,0.010766265350736
"val","AP5B1","All Genes","ST-Net",0.0174717782262288,0.00507312273086716
"val","AP5Z1","All Genes","ST-Net",0.0337702856532833,0.0178831153095361
"val","APBA2","All Genes","ST-Net",0.0287329814521232,0.0199713112242399
"val","APBB2","All Genes","ST-Net",0.0204140890255205,0.0111532184860271
"val","APOBEC3G","All Genes","ST-Net",0.0442480464786111,0.0113020536937454
"val","APOC1","All Genes","ST-Net",0.225772963277207,0.179851964308509
"val","AQP1","All Genes","ST-Net",0.00720508405998874,0.00774941526414734
"val","ARF5","All Genes","ST-Net",0.00141849099814607,0.00311404884048475
"val","ARF6","All Genes","ST-Net",0.0554677145407986,0.0299526921538449
"val","ARFGEF2","All Genes","ST-Net",0.0311047343431432,0.00670024611958415
"val","ARHGAP10","All Genes","ST-Net",0.00281311523106097,0.00530332190577779
"val","ARHGAP4","All Genes","ST-Net",0.079732333467019,0.058258526099798
"val","ARHGAP45","All Genes","ST-Net",0.102187366824538,0.074523275121017
"val","ARHGAP5","All Genes","ST-Net",0.023952261327728,0.00989294288358842
"val","ARHGEF10L","All Genes","ST-Net",0.0602363826690562,0.0169546473183234
"val","ARHGEF3","All Genes","ST-Net",0.0305829803726629,0.0184123045722003
"val","ARHGEF40","All Genes","ST-Net",0.0392063163352198,0.0166842155344771
"val","ARID1B","All Genes","ST-Net",-0.00270424134875254,0.0076983987916444
"val","ARID3A","All Genes","ST-Net",-0.0099292512855152,0.00226188362424562
"val","ARID4A","All Genes","ST-Net",0.00616955268375516,0.00391750555083394
"val","ARID5A","All Genes","ST-Net",0.126762489844379,0.0755710816992259
"val","ARID5B","All Genes","ST-Net",0.0467920802487756,0.0151459846465782
"val","ARNT","All Genes","ST-Net",0.0536962694079546,0.0134146048596596
"val","ASCL2","All Genes","ST-Net",0.0116609278611373,-0.000271683318550872
"val","ASH2L","All Genes","ST-Net",0.0240170993621412,0.0056962676358314
"val","ASL","All Genes","ST-Net",0.0248707520492861,0.0116531565783627
"val","ASMTL","All Genes","ST-Net",0.0545594495063984,0.0295188027548003
"val","ASNA1","All Genes","ST-Net",0.0633073667410198,0.0533001293127724
"val","ASNA1","SVGs","ST-Net",0.113616622931984,0.0635148293876907
"val","ASNS","All Genes","ST-Net",0.0276951084512445,0.0136781809809602
"val","ATAD1","All Genes","ST-Net",0.0015776268677925,0.00276574682208186
"val","ATF6B","All Genes","ST-Net",0.0157344298827089,0.0116305311987938
"val","ATG12","All Genes","ST-Net",0.0343415552856175,0.0125631991205248
"val","ATG16L2","All Genes","ST-Net",0.065483461013674,0.017733407537348
"val","ATL2","All Genes","ST-Net",-0.0136745767551947,0.00176227600719387
"val","ATP5H","All Genes","ST-Net",0.0368387532174592,0.0228832224680928
"val","ATP5O","All Genes","ST-Net",0.0484775711553833,0.0338628615600764
"val","ATP6AP1","All Genes","ST-Net",0.121176321011845,0.0724451537633345
"val","ATP6AP1","SVGs","ST-Net",0.131069043436814,0.0783562229884692
"val","ATP6V0D1","All Genes","ST-Net",0.0625634136734753,0.0508766653857631
"val","AURKAIP1","All Genes","ST-Net",0.0550026929127311,0.0336501422462347
"val","AVEN","All Genes","ST-Net",0.0215092928525679,0.00396433752050286
"val","BABAM1","All Genes","ST-Net",0.0625276418840997,0.0409546217776641
"val","BAD","All Genes","ST-Net",0.0573313405889778,0.0490600920260418
"val","BAIAP3","All Genes","ST-Net",0.0217606070231344,0.00472134797609232
"val","BCAM","All Genes","ST-Net",0.0370474969044338,0.0363539720610255
"val","BCL2L12","All Genes","ST-Net",0.0175294276121645,0.00874213651410232
"val","BGN","All Genes","ST-Net",0.14998126330028,0.143219456251798
"val","BGN","SVGs","ST-Net",0.243744798452514,0.214561248533437
"val","BICDL1","All Genes","ST-Net",0.0473987522483407,0.00949128651919908
"val","BIN3","All Genes","ST-Net",0.0384721028701576,0.0206829449330787
"val","BIRC2","All Genes","ST-Net",0.00908064451418325,0.00714356065722816
"val","BOK","All Genes","ST-Net",0.00574466523072623,0.00825108297401495
"val","BOLA3","All Genes","ST-Net",0.0252356684941299,0.00406159810505702
"val","BRD9","All Genes","ST-Net",0.0749717769212273,0.0418101798394822
"val","BRF1","All Genes","ST-Net",0.0257293671974357,0.0212882076033874
"val","BRF2","All Genes","ST-Net",0.0345454981967859,0.0115674099697849
"val","BRK1","All Genes","ST-Net",0.0325299132858796,0.0253529972365488
"val","BRPF1","All Genes","ST-Net",0.0221317710570506,0.00675480954360237
"val","BSG","All Genes","ST-Net",0.0900095531251019,0.0892706031658083
